a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a1_rms,a1_mav,a1_wl,a1_zc,a2_rms,a2_mav,a2_wl,a2_zc,a3_rms,a3_mav,a3_wl,a3_zc,a4_rms,a4_mav,a4_wl,a4_zc,label,action_name
352.00,627.00,130.00,510.00,12.00,137.68,143.36,94.43,124.79,152.30,165.48,87.89,22.00,139.98,80.02,192.27,174.87,97.47,190.94,163.95,133.00,47.29,55.73,60.95,100.00,76.42,177.84,153.90,99.00,187.97,150.44,85.16,200.23,159.70,307.55,201.08,393.00,30.49,43.90,16.09,35.47,54.49,78.82,28.18,62.00,318.63,317.12,519.00,8.00,599.46,598.31,694.00,8.00,141.43,139.06,612.00,12.00,590.34,588.06,949.00,7.00,38.68,37.00,203.00,10.00,2,손가락 펴기 (Open)
352.00,594.00,162.00,638.00,36.00,131.67,135.15,85.44,124.10,158.03,157.46,91.02,31.00,82.38,143.17,128.42,113.25,155.89,138.86,146.65,200.00,73.19,80.32,31.01,68.01,104.93,166.26,153.37,131.00,179.35,154.71,74.31,207.17,149.34,308.05,196.32,382.00,38.37,49.54,13.30,27.29,62.25,70.59,24.82,53.00,318.00,316.56,486.00,8.00,595.06,594.12,649.00,8.00,143.48,141.06,618.00,12.00,589.59,587.38,1044.00,8.00,38.09,36.44,215.00,9.00,2,손가락 펴기 (Open)
336.00,583.00,156.00,616.00,31.00,138.84,138.09,89.10,116.11,165.64,149.84,91.43,39.00,82.38,143.17,128.42,113.25,155.89,138.86,146.65,200.00,73.19,80.32,31.01,68.01,104.93,166.26,153.37,131.00,179.35,154.71,74.31,207.17,149.34,308.05,196.32,382.00,40.37,49.52,11.47,26.40,60.71,71.29,26.02,55.00,318.52,317.06,502.00,8.00,595.06,594.12,649.00,8.00,143.48,141.06,593.00,11.00,589.59,587.38,1011.00,7.00,37.98,36.31,214.00,8.00,2,손가락 펴기 (Open)
328.00,583.00,140.00,561.00,31.00,138.84,138.09,89.10,116.11,165.64,149.84,91.43,39.00,71.41,146.29,138.59,122.98,152.04,131.03,138.73,211.00,87.63,73.54,37.91,83.01,100.21,151.91,144.20,146.00,179.35,154.71,74.31,207.17,149.34,308.05,196.32,382.00,47.98,44.26,7.62,33.84,58.75,74.88,19.40,47.00,318.52,317.06,486.00,7.00,594.38,593.44,638.00,8.00,144.35,142.00,560.00,11.00,589.59,587.38,1022.00,7.00,37.52,35.81,206.00,8.00,2,손가락 펴기 (Open)
312.00,605.00,120.00,551.00,45.00,146.41,130.77,81.41,124.10,158.59,152.54,86.56,47.00,91.56,157.32,124.33,134.27,130.09,133.34,118.79,233.00,54.95,124.99,20.20,99.57,47.39,135.93,102.56,200.00,134.10,180.69,123.26,250.80,115.73,275.34,164.05,436.00,38.13,58.16,7.99,32.14,45.16,88.45,7.44,33.00,319.01,317.56,486.00,7.00,595.75,594.81,605.00,8.00,140.87,138.62,526.00,10.00,586.27,584.00,1032.00,7.00,38.39,36.69,209.00,7.00,2,손가락 펴기 (Open)
273.00,551.00,162.00,583.00,26.00,115.10,175.58,97.86,130.92,125.35,196.44,53.00,94.00,65.91,74.05,109.26,80.36,119.16,211.02,32.83,320.00,65.94,91.89,28.70,68.60,38.06,165.33,67.31,242.00,125.08,178.80,126.52,263.21,103.36,271.59,181.88,414.00,45.04,46.85,18.27,16.28,37.41,102.38,10.31,17.00,316.26,314.62,517.00,7.00,590.30,589.38,648.00,9.00,143.47,141.25,568.00,11.00,584.87,582.62,1053.00,10.00,37.50,35.69,225.00,9.00,2,손가락 펴기 (Open)
304.00,561.00,135.00,594.00,36.00,112.98,188.69,86.98,153.84,115.38,175.33,73.47,70.00,140.04,31.59,62.38,166.60,35.05,135.61,120.72,232.00,70.47,93.23,41.06,81.12,23.16,150.39,81.63,227.00,125.08,178.80,126.52,263.21,103.36,271.59,181.88,414.00,45.79,47.29,20.61,17.09,35.21,101.51,8.42,20.00,314.76,313.12,532.00,6.00,584.63,583.88,570.00,8.00,144.30,142.19,541.00,11.00,584.87,582.62,986.00,10.00,37.31,35.50,229.00,9.00,2,손가락 펴기 (Open)
336.00,594.00,151.00,572.00,26.00,105.73,193.81,110.97,162.05,91.43,170.78,97.43,46.00,107.05,5.32,93.94,165.30,20.79,136.51,151.47,199.00,73.75,75.63,48.95,72.28,22.88,136.88,104.50,204.00,190.62,78.87,66.59,219.27,122.83,172.95,280.64,314.00,45.58,53.19,20.15,23.77,41.74,98.33,11.77,13.00,316.30,314.62,540.00,6.00,586.67,585.94,581.00,9.00,142.67,140.75,518.00,11.00,578.19,576.38,876.00,10.00,36.96,35.06,228.00,10.00,2,손가락 펴기 (Open)
312.00,540.00,140.00,540.00,28.00,120.80,173.25,103.39,140.47,83.48,186.52,120.29,22.00,147.27,45.52,76.82,122.41,63.57,172.97,185.90,156.00,70.66,80.63,44.05,67.45,27.85,138.08,108.95,199.00,190.62,78.87,66.59,219.27,122.83,172.95,280.64,314.00,47.95,47.41,25.58,25.94,42.49,92.71,15.13,7.00,314.76,313.12,556.00,7.00,584.09,583.25,635.00,10.00,142.97,141.06,519.00,12.00,578.19,576.38,898.00,10.00,37.21,35.44,195.00,9.00,2,손가락 펴기 (Open)
312.00,594.00,145.00,594.00,31.00,150.58,142.10,130.98,158.05,59.79,154.53,97.25,54.00,139.03,37.60,67.73,122.00,69.08,183.52,192.41,145.00,54.49,95.90,44.98,65.03,29.20,121.20,97.03,219.00,127.70,98.73,42.81,212.15,129.22,171.63,246.71,378.00,33.02,64.08,19.86,12.37,25.40,69.74,34.56,19.00,312.67,311.12,464.00,5.00,584.78,583.94,657.00,11.00,144.15,142.31,498.00,12.00,582.06,580.38,910.00,11.00,35.24,33.81,172.00,8.00,2,손가락 펴기 (Open)
328.00,627.00,135.00,616.00,42.00,74.86,192.09,88.67,109.12,24.58,112.44,104.05,130.00,127.75,87.41,38.89,46.01,127.80,161.04,187.59,221.00,69.79,94.78,29.16,49.04,45.20,105.48,95.71,235.00,95.32,102.42,86.67,256.12,85.27,200.39,253.16,334.00,41.03,64.16,8.87,3.16,14.41,68.24,42.87,30.00,317.05,315.88,428.00,7.00,589.55,588.69,680.00,11.00,143.15,141.31,497.00,12.00,584.86,583.12,921.00,9.00,35.95,34.50,178.00,8.00,2,손가락 펴기 (Open)
304.00,540.00,162.00,572.00,26.00,74.86,192.09,88.67,109.12,24.58,112.44,104.05,130.00,118.42,67.99,18.04,50.99,144.38,175.38,199.06,242.00,48.07,80.48,45.14,52.92,57.05,95.17,106.10,257.00,99.02,107.98,82.48,256.70,81.05,211.38,251.66,323.00,31.49,56.82,15.44,7.07,13.76,75.26,48.88,40.00,317.05,315.88,412.00,7.00,588.32,587.38,667.00,11.00,144.60,142.69,476.00,13.00,584.18,582.44,902.00,10.00,35.40,33.88,169.00,9.00,2,손가락 펴기 (Open)
336.00,616.00,135.00,605.00,28.00,80.04,197.29,81.83,105.85,26.33,104.89,96.48,122.00,92.67,67.90,44.76,22.02,160.43,130.38,162.57,197.00,26.66,38.91,56.57,20.88,84.72,87.99,74.41,214.00,130.30,30.60,59.23,172.05,155.28,277.48,223.00,238.00,2.09,23.83,33.86,32.76,19.34,42.31,49.15,7.00,316.51,315.38,345.00,7.00,585.26,584.56,643.00,11.00,146.69,145.38,439.00,11.00,589.28,587.75,850.00,10.00,32.71,31.81,146.00,9.00,2,손가락 펴기 (Open)
352.00,594.00,145.00,594.00,48.00,109.39,90.75,122.70,41.00,133.32,45.86,11.69,15.00,118.84,40.79,31.28,55.01,193.27,109.96,131.52,164.00,23.45,49.19,62.68,31.58,94.41,81.21,65.14,203.00,120.60,41.59,67.40,171.19,162.94,279.96,217.34,227.00,10.06,33.69,36.73,37.22,25.84,35.65,57.95,5.00,322.75,322.06,302.00,7.00,587.29,586.62,610.00,10.00,145.98,144.69,398.00,13.00,588.58,587.06,807.00,9.00,33.66,32.56,166.00,10.00,2,손가락 펴기 (Open)
288.00,605.00,110.00,551.00,33.00,94.61,103.94,128.68,56.72,140.28,60.25,27.68,1.00,108.02,51.79,21.35,56.29,196.84,113.00,120.52,153.00,26.10,47.16,57.88,32.89,94.19,76.29,60.27,198.00,120.60,41.59,67.40,171.19,162.94,279.96,217.34,227.00,7.50,32.96,33.73,34.67,24.84,36.74,60.84,8.00,321.84,321.06,358.00,8.00,586.58,585.94,566.00,9.00,146.21,145.00,346.00,9.00,588.58,587.06,705.00,9.00,33.46,32.38,178.00,10.00,2,손가락 펴기 (Open)
312.00,551.00,174.00,605.00,28.00,94.61,103.94,128.68,56.72,140.28,60.25,27.68,1.00,98.25,59.40,14.55,66.10,204.27,104.13,129.78,163.00,14.05,43.15,62.27,17.03,77.72,62.28,42.57,180.00,41.14,101.38,107.23,197.59,71.95,193.01,131.76,136.00,9.65,40.09,31.36,41.73,35.79,26.81,49.94,3.00,321.84,321.06,342.00,7.00,585.98,585.31,554.00,9.00,144.80,143.88,348.00,13.00,582.26,581.38,573.00,9.00,32.77,31.69,156.00,10.00,2,손가락 펴기 (Open)
320.00,583.00,125.00,561.00,39.00,65.64,91.18,142.68,25.63,109.92,78.23,55.33,33.00,67.32,78.56,54.14,72.45,166.04,146.88,102.59,119.00,11.41,39.67,58.83,20.62,81.55,62.58,46.76,185.00,73.40,95.96,130.95,155.57,69.38,147.99,80.89,85.00,18.19,13.12,13.45,30.07,53.69,6.91,30.29,30.00,319.74,319.06,350.00,8.00,583.14,582.56,553.00,8.00,144.52,143.56,365.00,13.00,585.18,584.56,489.00,9.00,34.06,33.38,143.00,10.00,2,손가락 펴기 (Open)
304.00,572.00,140.00,561.00,42.00,53.14,55.43,121.19,45.79,121.17,92.09,38.40,15.00,67.09,80.27,69.09,53.60,163.38,135.97,107.35,141.00,16.27,17.77,38.74,38.48,90.25,78.37,38.23,163.00,69.81,56.41,60.47,122.00,146.29,151.15,23.92,8.00,23.46,10.36,7.89,36.06,55.45,4.09,31.76,24.00,316.65,316.06,350.00,9.00,581.76,581.19,553.00,9.00,143.08,142.19,374.00,13.00,580.23,579.75,467.00,9.00,34.48,33.75,141.00,9.00,2,손가락 펴기 (Open)
288.00,605.00,135.00,605.00,33.00,88.38,12.73,73.58,81.88,157.66,46.65,41.62,33.00,58.74,93.98,78.59,69.03,142.82,144.70,107.99,163.00,33.46,12.69,46.42,35.36,69.47,57.57,38.82,184.00,78.85,49.15,63.89,111.20,142.10,141.51,22.30,19.00,24.86,11.53,6.44,36.22,53.45,5.58,31.92,26.00,313.68,313.06,358.00,9.00,583.16,582.56,586.00,10.00,141.74,140.88,363.00,12.00,579.51,579.06,456.00,9.00,34.60,33.88,150.00,10.00,2,손가락 펴기 (Open)
328.00,583.00,140.00,551.00,28.00,88.38,12.73,73.58,81.88,157.66,46.65,41.62,33.00,58.74,93.98,78.59,69.03,142.82,144.70,107.99,163.00,33.46,12.69,46.42,35.36,69.47,57.57,38.82,184.00,88.72,39.29,73.89,113.60,134.94,151.19,26.99,9.00,23.82,8.54,5.75,39.20,52.25,8.54,33.49,29.00,313.68,313.06,382.00,9.00,583.16,582.56,586.00,10.00,141.74,140.88,348.00,12.00,578.91,578.44,500.00,10.00,34.44,33.69,141.00,9.00,2,손가락 펴기 (Open)
336.00,638.00,125.00,627.00,51.00,65.38,35.62,62.71,103.62,163.75,61.30,49.86,9.00,35.55,119.93,91.32,47.85,158.49,174.65,91.73,196.00,31.90,8.89,45.75,36.40,65.46,56.98,41.37,179.00,23.35,110.64,83.64,45.97,70.22,201.08,100.34,67.00,24.00,13.77,11.50,39.05,56.68,13.13,38.61,35.00,315.22,314.56,351.00,9.00,585.36,584.62,587.00,9.00,142.01,141.19,321.00,11.00,583.72,583.19,544.00,11.00,34.96,34.06,145.00,9.00,2,손가락 펴기 (Open)
304.00,583.00,156.00,605.00,39.00,47.12,59.07,31.94,96.33,132.83,67.64,29.60,40.00,23.12,130.40,77.61,77.88,127.26,165.05,116.06,164.00,31.57,10.28,40.50,42.20,60.32,52.58,46.48,173.00,31.12,124.11,105.22,63.29,64.93,200.44,79.28,45.00,24.47,22.24,21.64,52.04,45.51,16.04,25.73,22.00,316.99,316.50,352.00,10.00,587.29,586.62,632.00,10.00,141.59,140.81,325.00,11.00,585.12,584.56,555.00,10.00,35.71,34.88,147.00,8.00,2,손가락 펴기 (Open)
312.00,627.00,110.00,551.00,33.00,47.86,61.66,28.48,88.36,136.65,60.18,35.56,32.00,65.64,125.41,14.86,114.87,151.70,140.73,53.60,230.00,32.78,24.53,25.23,53.91,61.20,77.58,21.89,198.00,20.30,133.52,104.69,54.92,27.38,233.49,54.97,2.00,24.91,21.92,22.04,52.24,46.23,19.02,22.82,19.00,317.48,317.00,328.00,9.00,591.45,590.75,643.00,10.00,140.23,139.25,355.00,13.00,582.48,581.88,587.00,10.00,35.52,34.69,143.00,8.00,2,손가락 펴기 (Open)
320.00,583.00,145.00,583.00,39.00,41.48,69.38,19.50,88.36,127.55,45.81,51.19,16.00,58.04,131.92,25.26,122.33,145.91,131.92,42.66,241.00,33.62,27.27,30.08,49.50,66.13,73.46,27.86,192.00,18.51,123.49,93.93,44.15,17.55,244.37,57.01,9.00,20.59,16.23,9.61,39.32,59.16,30.28,14.69,6.00,316.44,316.00,312.00,9.00,590.76,590.06,633.00,10.00,139.83,138.88,379.00,14.00,583.16,582.56,587.00,11.00,36.26,35.50,147.00,9.00,2,손가락 펴기 (Open)
296.00,561.00,156.00,605.00,31.00,34.54,85.17,4.00,72.44,143.37,52.24,35.72,32.00,67.36,111.09,30.49,108.41,125.12,111.09,23.11,262.00,39.51,34.38,19.26,61.85,79.87,76.09,42.63,176.00,75.91,66.14,77.53,86.45,63.94,212.09,53.32,56.00,19.49,14.00,7.62,39.81,57.83,29.29,14.91,9.00,315.48,315.00,336.00,10.00,591.99,591.38,601.00,9.00,140.89,139.88,385.00,14.00,587.14,586.62,555.00,10.00,36.41,35.69,152.00,10.00,2,손가락 펴기 (Open)
336.00,638.00,120.00,616.00,45.00,52.54,67.48,27.36,78.79,151.09,52.37,23.29,56.00,87.89,80.41,74.07,145.79,142.16,141.97,61.01,218.00,23.66,9.85,19.17,78.75,81.47,98.62,63.74,151.00,97.63,67.61,98.99,99.25,65.07,204.65,53.69,34.00,15.01,0.27,19.33,53.60,49.48,25.73,22.56,5.00,317.02,316.50,360.00,10.00,594.84,594.12,645.00,12.00,139.41,138.31,411.00,14.00,588.55,588.00,544.00,10.00,37.31,36.56,155.00,10.00,2,손가락 펴기 (Open)
328.00,638.00,130.00,638.00,51.00,52.54,67.48,27.36,78.79,151.09,52.37,23.29,56.00,92.06,83.24,78.07,151.09,148.93,141.19,53.04,229.00,20.73,5.67,17.47,82.07,85.61,94.02,60.53,156.00,117.12,87.09,112.71,83.87,43.55,224.29,44.74,56.00,15.10,8.81,26.18,53.01,58.41,32.72,14.25,4.00,317.02,316.50,344.00,9.00,595.57,594.81,558.00,11.00,139.11,138.00,394.00,13.00,590.02,589.38,522.00,9.00,38.01,37.12,145.00,9.00,2,손가락 펴기 (Open)
304.00,594.00,145.00,572.00,26.00,52.54,67.48,27.36,78.79,151.09,52.37,23.29,56.00,109.12,133.78,57.72,108.19,98.63,111.45,87.67,175.00,12.47,17.95,3.09,70.60,72.23,101.41,67.16,139.00,117.12,87.09,112.71,83.87,43.55,224.29,44.74,56.00,15.10,8.81,26.18,53.01,58.41,32.72,14.25,4.00,317.02,316.50,336.00,9.00,598.77,598.19,526.00,11.00,137.94,136.94,382.00,13.00,590.02,589.38,555.00,9.00,38.01,37.12,168.00,10.00,2,손가락 펴기 (Open)
344.00,627.00,120.00,583.00,42.00,59.22,75.46,20.59,86.16,151.39,59.35,16.90,48.00,111.57,143.50,47.87,100.66,98.48,121.68,82.22,186.00,15.80,32.07,12.12,59.41,68.68,106.24,66.92,154.00,111.54,80.64,134.70,72.01,37.60,215.75,64.27,34.00,15.23,16.38,12.77,54.57,48.22,42.14,4.01,18.00,317.55,317.00,360.00,10.00,599.49,598.88,537.00,11.00,137.07,136.00,397.00,13.00,588.63,588.00,555.00,9.00,38.81,38.00,164.00,10.00,2,손가락 펴기 (Open)
312.00,572.00,174.00,661.00,42.00,47.97,57.44,39.92,80.40,116.83,80.98,25.15,8.00,116.26,138.23,66.56,85.28,79.08,142.00,83.66,208.00,27.93,30.42,27.81,43.32,41.32,133.52,84.52,183.00,116.27,68.91,127.24,135.59,35.34,251.35,131.27,33.00,15.83,16.18,17.62,48.76,42.58,43.06,8.60,24.00,314.93,314.50,328.00,10.00,598.15,597.50,581.00,11.00,139.16,137.81,416.00,13.00,593.08,592.19,590.00,9.00,38.37,37.62,149.00,9.00,2,손가락 펴기 (Open)
320.00,638.00,105.00,530.00,31.00,43.19,47.04,54.27,48.66,91.53,87.43,54.22,24.00,98.27,122.05,76.30,112.77,55.77,158.43,105.64,241.00,23.02,25.79,24.39,48.08,37.77,137.98,89.18,188.00,118.71,80.86,106.98,141.87,40.61,272.24,150.88,54.00,17.16,17.83,17.47,49.34,42.67,44.16,6.60,22.00,316.85,316.50,312.00,11.00,600.29,599.56,593.00,11.00,138.92,137.50,421.00,13.00,591.88,590.88,667.00,9.00,38.26,37.50,155.00,10.00,2,손가락 펴기 (Open)
328.00,572.00,162.00,605.00,39.00,43.32,37.18,69.47,53.67,87.08,94.79,42.93,8.00,83.90,102.91,97.17,104.36,47.50,163.33,86.01,220.00,11.45,15.19,31.91,46.04,34.48,134.64,77.18,176.00,118.71,80.86,106.98,141.87,40.61,272.24,150.88,54.00,8.26,7.49,27.99,39.00,33.17,55.01,5.29,11.00,317.86,317.50,312.00,10.00,601.51,600.88,627.00,12.00,138.01,136.75,429.00,13.00,591.88,590.88,698.00,9.00,38.86,38.19,152.00,10.00,2,손가락 펴기 (Open)
288.00,583.00,88.00,441.00,39.00,58.72,68.50,73.11,28.84,56.06,126.16,46.30,24.00,83.90,102.91,97.17,104.36,47.50,163.33,86.01,220.00,29.94,38.05,67.25,9.22,70.79,119.68,111.88,213.00,228.73,188.60,195.02,148.49,81.57,308.22,229.75,174.00,8.26,7.49,27.99,39.00,33.17,55.01,5.29,11.00,315.94,315.50,336.00,10.00,601.51,600.88,627.00,12.00,136.21,134.44,488.00,11.00,585.50,583.38,862.00,10.00,38.86,38.19,149.00,10.00,2,손가락 펴기 (Open)
238.00,520.00,140.00,572.00,42.00,122.04,127.81,139.06,91.41,110.84,81.55,43.40,42.00,135.67,134.50,141.22,100.81,87.49,114.65,135.65,272.00,29.94,38.05,67.25,9.22,70.79,119.68,111.88,213.00,217.80,183.58,186.55,158.34,87.61,305.28,235.64,185.00,8.26,7.49,27.99,39.00,33.17,55.01,5.29,11.00,312.38,311.38,370.00,8.00,598.56,597.62,657.00,11.00,136.21,134.44,535.00,12.00,586.16,584.06,949.00,9.00,38.86,38.19,143.00,9.00,2,손가락 펴기 (Open)
288.00,572.00,145.00,572.00,28.00,122.04,127.81,139.06,91.41,110.84,81.55,43.40,42.00,167.33,139.52,167.36,68.68,95.94,129.82,110.74,239.00,21.79,35.30,75.81,2.24,77.26,129.32,107.51,203.00,247.24,175.42,178.99,147.22,75.98,277.34,244.07,218.00,13.18,2.89,32.94,41.18,38.07,52.19,9.59,6.00,312.38,311.38,380.00,7.00,596.53,595.56,687.00,10.00,136.85,135.06,535.00,12.00,584.09,582.00,895.00,8.00,38.62,37.88,152.00,10.00,2,손가락 펴기 (Open)
312.00,583.00,130.00,572.00,39.00,135.63,123.66,128.61,75.71,96.23,96.06,46.42,58.00,167.33,139.52,167.36,68.68,95.94,129.82,110.74,239.00,27.55,30.39,68.25,8.06,86.68,134.63,107.78,193.00,233.59,192.84,199.40,126.92,55.74,256.76,243.54,239.00,6.71,13.87,31.97,32.02,45.04,41.54,19.08,5.00,311.36,310.38,396.00,8.00,596.53,595.56,643.00,9.00,136.24,134.44,535.00,12.00,585.35,583.31,819.00,7.00,39.21,38.56,140.00,10.00,2,손가락 펴기 (Open)
312.00,594.00,125.00,540.00,39.00,151.44,104.50,105.69,74.43,115.29,74.40,52.89,34.00,193.29,97.83,124.45,111.63,118.66,96.55,120.08,195.00,27.55,30.39,68.25,8.06,86.68,134.63,107.78,193.00,270.94,109.71,165.09,172.53,66.06,221.69,226.63,326.00,11.63,10.34,20.86,26.25,41.94,31.54,29.03,17.00,309.79,308.88,364.00,7.00,593.68,592.81,599.00,7.00,136.24,134.44,509.00,11.00,579.90,577.88,829.00,7.00,38.34,37.81,128.00,10.00,2,손가락 펴기 (Open)
288.00,561.00,174.00,638.00,24.00,158.17,88.55,105.96,90.35,119.41,80.24,41.65,50.00,201.58,77.98,112.48,117.39,130.06,118.51,105.59,217.00,33.12,47.60,50.26,26.02,103.09,149.91,94.88,211.00,266.29,125.88,138.36,197.25,96.52,240.43,215.86,359.00,23.62,24.43,13.36,12.81,56.54,36.27,22.32,2.00,308.84,307.88,380.00,7.00,592.35,591.44,588.00,7.00,137.59,135.56,512.00,11.00,582.11,579.94,873.00,7.00,37.56,36.88,137.00,10.00,2,손가락 펴기 (Open)
361.00,605.00,125.00,530.00,24.00,161.40,125.82,60.91,106.53,168.34,79.93,24.70,99.00,203.74,74.88,127.50,97.08,108.73,103.18,125.02,195.00,46.34,56.89,46.12,30.53,93.16,135.47,108.62,196.00,260.60,130.77,157.25,185.00,100.19,261.29,203.77,380.00,30.53,32.40,21.76,19.72,52.08,39.55,22.23,11.00,312.16,310.94,445.00,8.00,590.92,590.06,588.00,7.00,138.39,136.50,526.00,11.00,580.89,578.62,949.00,7.00,37.13,36.31,131.00,9.00,2,손가락 펴기 (Open)
320.00,605.00,110.00,583.00,57.00,161.40,125.82,60.91,106.53,168.34,79.93,24.70,99.00,210.07,61.27,107.84,108.23,108.30,107.39,146.99,173.00,11.36,67.07,23.41,63.06,114.49,122.72,143.62,161.00,260.60,130.77,157.25,185.00,100.19,261.29,203.77,380.00,25.52,30.83,17.53,18.79,65.50,56.99,25.68,29.00,312.16,310.94,462.00,7.00,592.30,591.44,566.00,7.00,136.36,134.31,530.00,11.00,580.89,578.62,980.00,8.00,38.56,37.44,156.00,9.00,2,손가락 펴기 (Open)
259.00,510.00,180.00,616.00,33.00,131.69,149.04,63.16,130.14,195.16,115.76,48.95,62.00,179.90,111.38,113.84,152.61,157.64,154.24,195.71,122.00,34.95,44.02,47.23,61.52,136.99,136.66,165.99,137.00,270.04,120.36,167.58,179.23,109.94,260.27,214.53,369.00,26.43,32.52,19.52,20.62,63.80,55.32,25.43,27.00,310.09,308.62,483.00,7.00,589.41,588.25,584.00,7.00,138.19,135.81,564.00,11.00,581.61,579.31,1002.00,8.00,38.66,37.56,166.00,9.00,2,손가락 펴기 (Open)
320.00,594.00,135.00,561.00,24.00,116.64,165.04,52.63,141.68,181.17,102.71,33.12,78.00,147.46,148.86,86.52,175.41,137.49,116.22,162.93,166.00,48.66,31.07,55.76,76.42,136.78,121.73,155.20,152.00,215.68,152.27,137.04,134.54,119.73,299.18,268.74,314.00,16.42,13.09,20.39,34.67,70.44,55.36,37.53,6.00,309.03,307.62,536.00,8.00,586.53,585.50,668.00,8.00,139.06,136.75,599.00,12.00,578.12,575.88,1035.00,9.00,37.47,36.25,169.00,9.00,2,손가락 펴기 (Open)
361.00,627.00,156.00,638.00,31.00,149.64,143.47,85.16,165.42,188.46,103.94,7.04,111.00,137.62,152.65,75.57,166.83,129.50,118.57,167.14,155.00,70.06,37.51,50.03,78.10,112.73,142.86,166.54,126.00,215.68,152.27,137.04,134.54,119.73,299.18,268.74,314.00,20.71,22.09,40.20,48.60,50.52,40.35,19.47,26.00,311.32,309.69,553.00,7.00,585.79,584.81,657.00,8.00,140.72,138.38,605.00,12.00,578.12,575.88,1046.00,9.00,36.08,35.00,151.00,8.00,2,손가락 펴기 (Open)
336.00,583.00,156.00,594.00,24.00,179.43,151.80,98.38,187.54,156.60,79.33,29.40,79.00,126.66,148.72,73.20,160.00,139.74,124.45,167.16,166.00,77.52,48.38,40.23,67.45,121.04,140.89,165.47,137.00,233.99,168.69,116.68,119.10,140.45,285.19,256.32,336.00,21.48,24.07,40.82,47.43,51.12,42.34,21.42,24.00,313.37,311.69,538.00,6.00,585.10,584.12,668.00,9.00,141.45,139.06,580.00,11.00,579.51,577.25,1079.00,8.00,35.99,34.88,142.00,7.00,2,손가락 펴기 (Open)
344.00,530.00,174.00,530.00,20.00,179.43,151.80,98.38,187.54,156.60,79.33,29.40,79.00,44.31,74.81,164.22,244.62,167.55,34.08,154.58,69.00,110.61,97.04,32.67,74.30,146.04,116.78,156.63,83.00,207.85,116.08,126.74,162.89,153.85,296.55,252.70,389.00,31.41,41.16,28.56,31.91,69.21,29.22,3.91,46.00,313.37,311.69,514.00,6.00,579.07,578.06,666.00,10.00,144.92,142.44,544.00,10.00,576.32,573.94,1065.00,9.00,34.79,33.50,146.00,7.00,2,손가락 펴기 (Open)
336.00,616.00,140.00,627.00,42.00,191.00,174.42,75.04,170.66,172.78,64.03,46.95,55.00,67.86,117.78,143.09,230.93,210.91,10.13,151.51,25.00,99.63,86.79,11.41,47.51,179.10,88.91,147.15,49.00,210.10,99.65,105.75,149.62,178.79,266.88,240.56,355.00,31.41,41.16,28.56,31.91,69.21,29.22,3.91,46.00,314.92,313.19,514.00,4.00,581.89,580.81,686.00,10.00,142.60,140.31,509.00,10.00,573.94,571.81,1031.00,11.00,34.79,33.50,157.00,7.00,2,손가락 펴기 (Open)
304.00,583.00,140.00,616.00,31.00,189.01,167.81,78.61,159.11,187.62,69.47,57.77,39.00,64.64,79.38,110.11,177.78,230.27,63.59,144.12,30.00,98.07,70.89,23.68,31.02,188.56,54.07,131.74,14.00,181.55,101.28,191.20,233.19,257.65,184.63,197.10,269.00,31.41,41.16,28.56,31.91,69.21,29.22,3.91,46.00,313.93,312.19,538.00,5.00,578.27,577.38,653.00,9.00,144.46,142.50,452.00,9.00,579.28,577.19,967.00,8.00,34.79,33.50,160.00,7.00,2,손가락 펴기 (Open)
344.00,605.00,145.00,594.00,31.00,184.76,162.21,91.27,170.94,188.72,84.77,66.41,23.00,48.03,78.46,143.06,190.07,210.42,88.42,136.71,63.00,103.73,86.03,24.09,48.01,176.58,45.58,121.03,3.00,187.20,105.32,188.15,235.51,258.49,180.36,189.83,258.00,29.56,33.59,34.21,25.50,77.17,22.18,4.18,38.00,315.00,313.19,538.00,5.00,580.37,579.44,664.00,8.00,143.33,141.44,383.00,9.00,578.57,576.50,825.00,7.00,34.28,33.00,160.00,6.00,2,손가락 펴기 (Open)
344.00,583.00,168.00,649.00,45.00,158.91,115.24,141.56,141.16,239.30,45.54,73.97,79.00,48.03,78.46,143.06,190.07,210.42,88.42,136.71,63.00,71.64,30.35,55.91,94.15,105.31,106.94,67.40,83.00,120.81,115.56,127.15,58.87,123.33,325.54,95.81,50.00,32.84,39.14,29.01,29.83,80.20,21.72,9.83,32.00,318.49,316.69,488.00,5.00,580.37,579.44,623.00,7.00,147.73,146.44,354.00,7.00,590.69,589.50,749.00,7.00,34.73,33.38,171.00,8.00,2,손가락 펴기 (Open)
