a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a0_ssc,a0_wamp,a1_rms,a1_mav,a1_wl,a1_zc,a1_ssc,a1_wamp,a2_rms,a2_mav,a2_wl,a2_zc,a2_ssc,a2_wamp,a3_rms,a3_mav,a3_wl,a3_zc,a3_ssc,a3_wamp,a4_rms,a4_mav,a4_wl,a4_zc,a4_ssc,a4_wamp,label,action_name
10.31,-15.31,13.94,28.88,-4.69,54.07,95.32,76.52,170.99,105.13,72.69,38.65,41.00,104.04,109.84,168.62,35.17,179.78,93.30,47.59,177.00,75.08,94.57,37.38,52.09,92.75,38.29,33.21,65.00,32.57,91.58,114.94,181.42,38.99,75.16,25.77,66.00,40.68,51.07,26.95,68.77,36.91,37.54,30.53,5.00,22.67,18.27,380.00,6.00,5.00,9.00,29.52,24.69,515.00,9.00,8.00,14.00,15.81,12.68,259.00,9.00,8.00,12.00,22.64,19.77,363.00,6.00,3.00,11.00,10.25,8.95,170.00,6.00,6.00,7.00,2,손가락 펴기 (Open)
33.25,-11.88,46.62,82.56,-14.19,77.64,113.37,108.19,156.37,116.19,39.80,70.76,8.00,158.76,132.59,124.01,57.20,143.19,96.13,25.63,122.00,127.35,111.13,23.03,105.04,58.21,78.88,25.16,12.00,76.69,144.01,96.26,209.15,74.23,134.16,93.65,135.00,48.44,49.90,34.64,75.00,28.92,41.48,23.43,3.00,24.23,19.81,389.00,6.00,4.00,9.00,27.85,22.73,428.00,8.00,7.00,13.00,19.85,15.12,272.00,6.00,8.00,12.00,30.75,24.62,355.00,5.00,2.00,11.00,10.74,9.26,174.00,6.00,5.00,8.00,2,손가락 펴기 (Open)
91.25,27.38,-15.25,-42.12,1.88,156.69,133.48,168.27,232.83,37.14,109.45,42.83,88.00,97.52,162.99,121.05,119.23,70.33,93.64,97.62,46.00,94.95,123.40,18.26,109.48,24.21,95.88,59.07,22.00,87.68,147.14,86.51,199.99,76.69,124.08,83.20,124.00,37.20,62.00,28.35,67.08,27.60,41.43,19.04,18.00,33.54,25.34,444.00,6.00,4.00,10.00,26.41,22.00,418.00,8.00,6.00,13.00,19.78,15.09,302.00,8.00,8.00,12.00,29.67,24.02,435.00,6.00,3.00,11.00,10.28,8.91,164.00,6.00,5.00,8.00,2,손가락 펴기 (Open)
-11.75,15.69,-10.56,-9.12,11.06,141.40,137.92,171.44,229.51,38.66,117.94,56.12,104.00,94.42,173.87,112.64,123.89,70.94,98.48,86.96,57.00,98.66,118.60,14.04,104.69,22.86,95.51,63.80,27.00,87.68,147.14,86.51,199.99,76.69,124.08,83.20,124.00,38.28,59.08,25.92,64.41,30.54,39.80,20.55,21.00,33.66,25.69,508.00,6.00,4.00,10.00,26.68,22.69,418.00,7.00,6.00,13.00,19.57,14.74,296.00,8.00,9.00,11.00,29.67,24.02,446.00,5.00,4.00,11.00,10.05,8.67,170.00,6.00,5.00,8.00,2,손가락 펴기 (Open)
-57.31,-26.94,-19.56,-49.00,11.06,124.85,158.97,194.23,252.19,15.88,123.87,33.36,81.00,93.42,156.89,132.83,143.78,53.06,119.78,70.78,79.00,92.65,132.94,18.31,101.12,37.39,84.36,76.62,43.00,59.48,210.75,93.46,150.23,74.03,113.84,126.61,190.00,38.28,59.08,25.92,64.41,30.54,39.80,20.55,21.00,35.59,26.77,547.00,6.00,4.00,11.00,27.52,24.06,451.00,7.00,6.00,13.00,20.18,15.87,295.00,7.00,10.00,11.00,32.09,25.50,490.00,5.00,5.00,12.00,10.05,8.67,154.00,5.00,5.00,7.00,2,손가락 펴기 (Open)
-55.38,-4.25,-13.19,6.69,-3.06,117.91,187.91,211.41,258.92,42.13,96.62,64.04,112.00,90.56,156.69,133.47,148.49,63.18,110.60,75.10,68.00,97.06,142.05,21.81,79.43,28.13,106.31,66.67,21.00,64.74,220.14,86.73,142.14,63.03,120.87,121.28,179.00,39.07,58.63,25.75,62.65,31.70,41.52,18.59,19.00,37.75,28.22,490.00,5.00,4.00,10.00,27.50,23.91,462.00,7.00,7.00,13.00,20.38,16.31,300.00,7.00,11.00,11.00,31.83,24.64,512.00,5.00,6.00,12.00,10.00,8.58,162.00,6.00,4.00,8.00,2,손가락 펴기 (Open)
25.12,17.75,-11.81,5.31,9.56,120.47,191.52,207.49,251.24,42.27,104.45,57.13,104.00,90.56,156.69,133.47,148.49,63.18,110.60,75.10,68.00,112.60,137.45,22.92,86.33,13.57,90.96,68.82,43.00,48.26,215.73,108.32,127.80,58.90,142.84,121.66,157.00,57.18,41.98,8.98,55.58,11.81,41.57,40.43,41.00,37.37,27.64,570.00,6.00,4.00,11.00,27.50,23.91,484.00,8.00,7.00,14.00,20.48,16.41,283.00,6.00,10.00,10.00,31.61,24.27,512.00,5.00,6.00,12.00,9.90,8.74,168.00,7.00,5.00,9.00,2,손가락 펴기 (Open)
-20.31,-2.88,-6.81,-6.38,-4.44,164.69,183.06,150.90,241.41,20.15,87.06,101.32,161.00,73.17,178.69,117.27,139.79,43.97,124.51,71.45,46.00,112.60,137.45,22.92,86.33,13.57,90.96,68.82,43.00,38.79,222.41,111.23,119.21,48.95,134.91,116.78,168.00,57.18,41.98,8.98,55.58,11.81,41.57,40.43,41.00,36.75,27.06,578.00,6.00,5.00,11.00,27.12,22.72,462.00,8.00,7.00,14.00,20.48,16.41,277.00,5.00,10.00,9.00,31.36,23.67,479.00,5.00,6.00,12.00,9.90,8.74,162.00,7.00,5.00,9.00,2,손가락 펴기 (Open)
18.19,-24.88,15.44,-4.31,-3.19,141.10,200.69,158.59,217.45,27.63,105.29,118.20,185.00,73.17,178.69,117.27,139.79,43.97,124.51,71.45,46.00,100.63,149.35,34.72,92.11,22.49,82.05,75.56,31.00,71.40,189.66,137.97,101.08,31.51,139.13,95.62,201.00,38.54,58.69,25.76,56.29,8.21,22.92,31.43,21.00,37.03,27.84,586.00,7.00,5.00,11.00,27.12,22.72,473.00,8.00,7.00,14.00,20.83,17.26,288.00,6.00,9.00,9.00,30.62,21.89,479.00,5.00,6.00,12.00,9.08,7.73,138.00,6.00,4.00,8.00,2,손가락 펴기 (Open)
-0.31,-43.88,15.44,-52.88,-10.94,102.12,240.58,133.56,218.55,56.73,66.06,106.55,145.00,41.21,181.06,149.26,153.32,58.47,149.43,53.32,14.00,100.63,149.35,34.72,92.11,22.49,82.05,75.56,31.00,156.87,131.69,214.62,44.18,62.23,78.37,174.26,114.00,36.02,60.01,26.41,60.21,7.86,24.34,30.90,25.00,35.72,25.14,537.00,7.00,5.00,11.00,29.18,24.22,450.00,7.00,7.00,14.00,20.83,17.26,250.00,5.00,9.00,8.00,32.70,22.41,478.00,8.00,5.00,12.00,9.33,7.92,131.00,5.00,4.00,7.00,2,손가락 펴기 (Open)
16.25,-9.12,7.44,10.06,28.69,109.37,234.76,142.43,209.62,63.81,61.94,109.32,136.00,19.71,159.46,170.48,117.59,22.53,148.13,89.58,58.00,83.49,148.88,21.02,79.83,11.71,63.70,107.40,1.00,129.25,126.55,216.93,11.70,74.04,48.86,207.19,81.00,46.55,71.79,46.03,68.10,29.72,26.70,28.89,47.00,35.40,24.56,512.00,5.00,6.00,11.00,28.07,22.39,448.00,7.00,7.00,14.00,20.09,16.44,241.00,5.00,8.00,7.00,32.35,21.67,521.00,5.00,6.00,12.00,11.73,9.64,160.00,6.00,4.00,7.00,2,손가락 펴기 (Open)
-59.81,68.88,-44.25,-51.56,-2.88,140.42,243.82,159.91,220.44,87.37,62.60,84.81,183.00,19.71,159.46,170.48,117.59,22.53,148.13,89.58,58.00,83.73,152.12,25.33,84.72,12.19,65.66,112.18,6.00,163.42,169.90,165.09,59.03,62.69,10.91,256.80,27.00,44.77,48.91,34.97,49.52,44.83,30.72,35.04,70.00,38.41,28.23,567.00,6.00,6.00,11.00,28.07,22.39,448.00,7.00,6.00,14.00,20.73,16.75,252.00,5.00,7.00,7.00,34.99,25.42,586.00,9.00,7.00,13.00,10.72,8.20,170.00,6.00,5.00,7.00,2,손가락 펴기 (Open)
-6.81,11.50,-17.94,2.44,4.62,129.34,216.21,181.22,190.54,117.63,58.62,68.16,215.00,8.90,179.95,192.21,102.18,6.05,126.31,69.24,36.00,79.76,173.08,43.54,83.10,31.34,46.46,96.85,15.00,163.42,169.90,165.09,59.03,62.69,10.91,256.80,27.00,41.00,55.44,28.85,44.41,43.57,30.03,37.58,78.00,37.25,25.73,582.00,5.00,7.00,11.00,28.13,22.62,471.00,6.00,6.00,14.00,21.24,17.68,266.00,4.00,7.00,7.00,34.99,25.42,618.00,9.00,7.00,13.00,10.76,8.47,174.00,7.00,6.00,7.00,2,손가락 펴기 (Open)
-28.81,-8.44,13.62,32.00,-5.50,128.42,247.54,152.31,180.71,125.22,47.10,51.94,247.00,33.57,168.69,186.93,129.14,38.75,109.67,53.24,3.00,92.21,156.62,49.07,106.08,48.77,25.23,91.47,38.00,170.56,149.45,149.13,113.53,112.75,46.28,239.53,82.00,39.59,55.90,27.01,42.80,45.47,31.41,37.57,76.00,37.99,27.84,606.00,5.00,8.00,12.00,27.61,21.62,449.00,6.00,6.00,14.00,21.43,18.12,276.00,4.00,7.00,7.00,35.59,25.62,640.00,7.00,7.00,13.00,10.68,8.38,182.00,8.00,7.00,8.00,2,손가락 펴기 (Open)
34.12,21.81,-2.31,-12.00,-1.06,141.63,230.69,152.80,212.98,103.78,31.18,40.58,280.00,11.48,151.38,148.96,156.27,70.04,132.53,73.71,41.00,77.69,156.90,32.17,106.79,49.25,26.86,97.51,55.00,170.56,149.45,149.13,113.53,112.75,46.28,239.53,82.00,31.56,51.88,28.71,48.80,40.24,22.41,34.94,85.00,38.99,29.64,671.00,6.00,9.00,13.00,27.73,21.98,461.00,7.00,6.00,14.00,21.15,17.35,287.00,5.00,7.00,8.00,35.59,25.62,651.00,7.00,8.00,13.00,10.40,7.95,183.00,8.00,8.00,8.00,2,손가락 펴기 (Open)
-13.88,-2.88,-20.56,-69.94,-1.38,129.33,226.32,166.90,216.63,88.16,21.70,37.72,296.00,54.48,115.82,115.36,189.25,86.81,89.79,38.12,2.00,35.83,132.28,47.35,150.56,89.17,21.17,71.15,11.00,96.70,58.47,222.42,210.29,203.91,101.92,203.90,15.00,26.61,47.31,33.71,52.40,37.44,26.18,37.86,80.00,39.15,30.50,712.00,7.00,10.00,14.00,25.40,19.97,451.00,8.00,7.00,14.00,21.14,16.88,302.00,5.00,6.00,9.00,39.54,30.08,704.00,9.00,8.00,13.00,10.29,7.72,183.00,8.00,8.00,8.00,2,손가락 펴기 (Open)
-34.88,-43.88,11.81,7.12,11.44,85.57,186.88,205.70,263.25,106.80,68.36,70.87,248.00,27.86,147.71,107.35,209.48,118.08,67.24,17.39,34.00,29.85,126.61,52.79,150.16,85.39,20.12,75.59,17.00,71.80,27.06,219.48,211.15,185.86,71.33,223.06,18.00,9.20,30.14,45.09,42.15,56.31,30.23,23.05,99.00,40.09,31.86,711.00,7.00,10.00,14.00,27.58,21.47,494.00,8.00,7.00,15.00,20.88,16.46,298.00,6.00,6.00,9.00,38.34,28.53,721.00,10.00,8.00,13.00,10.58,8.33,187.00,9.00,7.00,8.00,2,손가락 펴기 (Open)
-51.88,-1.56,-15.56,-18.12,-6.31,16.03,92.05,212.29,259.94,177.54,58.95,27.23,344.00,33.03,140.76,117.95,201.53,120.84,69.84,15.42,45.00,46.38,67.84,90.10,76.32,80.27,61.96,23.74,57.00,67.81,118.26,113.83,88.77,145.68,161.42,128.49,106.00,11.46,29.86,42.46,31.38,54.04,18.82,34.03,87.00,41.10,32.38,671.00,9.00,9.00,14.00,27.41,20.95,493.00,7.00,7.00,15.00,16.10,13.20,266.00,6.00,6.00,9.00,29.16,25.47,630.00,10.00,8.00,13.00,9.69,7.77,187.00,10.00,8.00,8.00,2,손가락 펴기 (Open)
24.62,21.12,26.31,109.38,-1.31,95.13,87.09,154.95,173.44,119.44,29.05,70.09,256.00,32.12,139.75,111.65,193.93,112.58,79.81,16.82,56.00,14.68,71.16,103.39,80.65,61.38,84.77,35.25,91.00,106.84,73.09,245.21,179.89,63.50,244.39,76.32,242.00,11.46,29.86,42.46,31.38,54.04,18.82,34.03,87.00,31.06,26.95,638.00,10.00,10.00,14.00,26.74,20.09,504.00,8.00,7.00,15.00,17.41,14.90,305.00,7.00,6.00,10.00,40.32,29.09,733.00,10.00,8.00,13.00,9.69,7.77,183.00,9.00,9.00,8.00,2,손가락 펴기 (Open)
47.06,31.44,-7.38,-24.56,-12.94,63.87,49.90,195.73,186.98,149.40,64.93,110.87,215.00,28.74,148.11,105.75,202.18,102.66,90.12,20.75,67.00,17.65,73.45,98.46,85.38,56.38,85.47,37.82,96.00,74.18,42.16,240.29,197.80,37.17,250.39,82.94,275.00,10.54,9.10,59.08,16.76,39.89,34.11,17.08,109.00,33.28,29.44,616.00,9.00,10.00,14.00,27.41,20.95,471.00,7.00,6.00,15.00,17.50,15.17,329.00,8.00,6.00,10.00,40.78,30.62,825.00,10.00,8.00,13.00,10.06,7.67,196.00,11.00,10.00,9.00,2,손가락 펴기 (Open)
41.56,-2.94,18.56,68.50,3.44,93.00,40.35,237.14,113.85,85.57,82.69,51.82,303.00,25.96,170.01,83.99,188.67,103.34,82.92,26.46,45.00,31.44,42.71,110.41,81.22,52.62,71.65,55.00,129.00,184.13,151.69,150.40,127.95,76.25,215.80,139.20,386.00,16.22,10.06,58.25,22.56,36.44,33.12,18.88,103.00,33.33,29.13,616.00,9.00,10.00,14.00,26.74,19.92,482.00,8.00,7.00,15.00,17.86,15.69,352.00,9.00,7.00,11.00,43.50,31.38,870.00,10.00,9.00,13.00,9.82,7.20,198.00,11.00,10.00,9.00,2,손가락 펴기 (Open)
12.62,17.69,5.56,33.12,0.12,154.00,99.84,213.24,82.76,67.45,19.70,73.76,240.00,32.34,184.90,81.85,171.19,122.83,73.32,12.18,67.00,47.30,27.77,101.34,97.19,37.06,85.67,50.32,113.00,203.89,166.72,130.03,148.63,67.71,232.98,129.27,364.00,12.63,5.53,63.04,22.00,31.50,36.57,19.86,98.00,31.27,26.70,561.00,6.00,9.00,14.00,27.11,21.10,482.00,8.00,7.00,15.00,17.76,15.38,364.00,9.00,8.00,12.00,44.21,32.41,904.00,10.00,10.00,14.00,9.75,6.98,187.00,10.00,10.00,8.00,2,손가락 펴기 (Open)
21.19,38.31,-10.44,11.12,0.69,145.19,95.23,222.16,73.98,59.88,15.04,77.84,231.00,43.43,186.26,102.75,185.97,107.58,93.50,29.98,45.00,47.30,27.77,101.34,97.19,37.06,85.67,50.32,113.00,203.89,166.72,130.03,148.63,67.71,232.98,129.27,364.00,17.40,14.48,57.85,13.00,30.87,45.57,21.21,89.00,30.81,26.21,520.00,5.00,9.00,13.00,28.50,22.65,482.00,7.00,7.00,15.00,17.76,15.38,375.00,10.00,8.00,13.00,44.21,32.41,915.00,10.00,10.00,14.00,9.47,6.35,173.00,9.00,10.00,7.00,2,손가락 펴기 (Open)
3.69,14.94,-10.12,-10.19,0.38,165.52,91.37,211.17,82.86,41.69,33.72,84.36,207.00,55.37,173.56,117.75,202.18,99.28,74.03,8.02,67.00,43.52,25.95,102.67,102.18,34.91,83.59,47.51,118.00,200.33,174.55,119.83,159.10,58.50,226.54,125.48,375.00,16.10,11.81,55.07,13.93,35.65,49.16,21.66,84.00,30.44,24.98,496.00,4.00,9.00,13.00,28.72,23.31,482.00,7.00,8.00,15.00,17.89,15.73,352.00,9.00,8.00,12.00,44.29,33.16,937.00,11.00,10.00,15.00,9.40,6.12,173.00,9.00,10.00,7.00,2,손가락 펴기 (Open)
-25.31,-39.38,1.94,0.81,11.31,141.37,130.59,181.77,126.81,76.97,80.30,98.01,159.00,52.53,184.30,122.03,209.48,88.35,72.25,5.63,78.00,39.63,13.74,90.16,102.59,51.91,78.82,62.10,101.00,200.33,174.55,119.83,159.10,58.50,226.54,125.48,375.00,26.42,24.14,38.38,6.40,28.46,51.18,29.91,101.00,30.72,25.90,512.00,5.00,8.00,13.00,29.53,24.00,516.00,8.00,7.00,15.00,17.29,14.80,363.00,10.00,8.00,13.00,44.29,33.16,894.00,11.00,10.00,15.00,9.77,6.82,177.00,9.00,9.00,8.00,2,손가락 펴기 (Open)
-23.31,42.50,-21.38,-23.19,1.31,145.17,161.54,150.30,140.46,55.83,66.68,98.71,191.00,100.03,115.36,24.62,152.64,94.45,154.66,103.24,176.00,68.14,30.48,52.49,60.02,52.90,116.80,19.45,144.00,187.66,154.36,111.80,189.91,27.35,201.06,154.64,343.00,42.15,39.66,39.12,11.70,17.32,37.91,16.40,85.00,31.25,27.15,496.00,7.00,7.00,12.00,28.81,23.38,572.00,9.00,8.00,15.00,17.48,15.12,383.00,11.00,9.00,14.00,42.53,31.36,851.00,7.00,10.00,15.00,9.12,6.36,145.00,8.00,9.00,7.00,2,손가락 펴기 (Open)
-5.31,7.44,-9.69,-10.81,0.06,165.86,180.46,147.59,114.34,44.30,56.78,85.54,159.00,122.67,128.30,38.16,183.74,62.71,125.24,73.49,143.00,94.83,51.25,65.37,61.13,25.97,92.43,46.30,117.00,202.89,151.96,133.11,185.69,20.63,179.16,176.64,321.00,16.49,33.35,12.04,33.84,10.84,10.27,14.33,57.00,30.63,26.06,433.00,6.00,6.00,12.00,28.22,22.24,527.00,8.00,8.00,15.00,17.19,14.65,341.00,10.00,9.00,14.00,42.55,31.06,797.00,10.00,10.00,15.00,6.08,4.20,115.00,7.00,8.00,6.00,2,손가락 펴기 (Open)
-0.75,-10.38,3.75,7.12,2.56,117.14,192.78,98.34,155.33,20.11,39.97,68.09,104.00,110.22,65.87,37.73,175.35,89.44,126.02,63.21,76.00,56.25,55.96,28.79,24.08,41.82,90.11,85.00,76.00,144.34,204.46,108.81,121.60,85.27,146.89,237.78,256.00,21.52,27.19,18.85,32.14,16.39,9.72,20.52,49.00,27.49,22.72,386.00,4.00,5.00,11.00,24.91,19.95,493.00,9.00,8.00,15.00,14.71,12.88,332.00,11.00,9.00,14.00,40.26,29.34,765.00,7.00,10.00,15.00,5.98,4.17,110.00,8.00,8.00,6.00,2,손가락 펴기 (Open)
-8.25,0.62,-12.25,-3.88,-2.12,125.00,185.49,105.02,160.00,18.10,37.11,65.80,96.00,110.22,65.87,37.73,175.35,89.44,126.02,63.21,76.00,56.25,55.96,28.79,24.08,41.82,90.11,85.00,76.00,144.34,204.46,108.81,121.60,85.27,146.89,237.78,256.00,19.90,32.19,19.68,27.17,16.08,14.41,23.80,44.00,27.57,23.16,370.00,4.00,5.00,10.00,24.91,19.95,482.00,9.00,8.00,15.00,14.71,12.88,315.00,11.00,9.00,14.00,40.26,29.34,743.00,7.00,10.00,15.00,5.97,4.05,105.00,8.00,8.00,5.00,2,손가락 펴기 (Open)
5.75,-31.69,43.25,72.25,7.88,93.99,215.83,114.81,135.76,16.21,18.37,53.76,64.00,118.99,61.09,36.12,175.00,90.01,136.62,73.42,65.00,53.48,77.90,52.77,44.94,45.05,113.84,99.51,52.00,100.36,231.14,147.69,166.88,64.29,190.92,262.55,210.00,23.19,23.81,4.08,33.02,7.71,29.48,33.50,28.00,26.89,22.12,321.00,4.00,5.00,10.00,25.63,20.73,482.00,9.00,8.00,15.00,17.67,14.38,355.00,12.00,10.00,14.00,43.73,32.94,778.00,7.00,11.00,15.00,6.03,4.41,111.00,9.00,9.00,6.00,2,손가락 펴기 (Open)
0.31,98.56,-49.31,-17.75,4.38,128.47,199.99,73.90,110.64,44.12,30.65,49.03,23.00,35.91,87.50,126.11,267.00,45.56,199.41,165.39,27.00,55.42,73.98,58.48,82.49,40.02,153.51,129.40,3.00,100.36,231.14,147.69,166.88,64.29,190.92,262.55,210.00,25.80,28.52,5.46,26.87,14.95,26.20,30.74,36.00,24.96,19.60,280.00,5.00,6.00,9.00,35.98,26.31,596.00,7.00,9.00,15.00,21.77,17.10,430.00,12.00,10.00,14.00,43.73,32.94,804.00,8.00,11.00,15.00,6.08,4.58,114.00,9.00,10.00,6.00,2,손가락 펴기 (Open)
7.31,36.12,-5.94,19.50,1.06,118.80,193.10,80.22,124.78,47.17,39.18,50.18,7.00,27.47,107.57,160.05,272.61,94.73,198.70,117.03,28.00,54.65,65.29,48.75,77.88,35.85,155.36,133.37,13.00,112.93,164.26,55.76,62.24,88.46,242.03,269.49,102.00,26.72,33.52,9.84,23.60,12.33,24.21,30.34,31.00,24.95,19.56,264.00,5.00,7.00,8.00,36.95,27.39,612.00,7.00,9.00,15.00,21.47,16.55,442.00,11.00,10.00,14.00,38.62,30.94,773.00,7.00,11.00,15.00,6.02,4.44,103.00,8.00,9.00,5.00,2,손가락 펴기 (Open)
-2.69,-61.88,16.06,-54.75,-11.50,116.62,163.77,65.09,114.34,73.81,51.54,63.68,39.00,27.47,107.57,160.05,272.61,94.73,198.70,117.03,28.00,54.65,65.29,48.75,77.88,35.85,155.36,133.37,13.00,78.83,206.07,99.10,89.50,128.20,242.39,267.56,58.00,37.20,23.01,24.73,14.56,32.95,11.06,30.31,8.00,23.49,17.56,249.00,6.00,7.00,7.00,36.95,27.39,667.00,8.00,9.00,15.00,21.47,16.55,432.00,11.00,9.00,14.00,40.98,32.72,817.00,10.00,11.00,15.00,6.18,4.44,100.00,8.00,8.00,5.00,2,손가락 펴기 (Open)
8.88,-29.19,14.06,-12.81,7.62,161.28,99.53,9.36,47.01,51.40,20.02,33.98,32.00,27.66,116.66,171.05,275.04,100.24,187.79,119.56,17.00,80.75,55.60,78.06,95.59,35.39,124.30,126.28,45.00,109.46,177.89,95.96,113.41,133.32,222.95,257.96,25.00,24.92,17.29,17.61,28.28,42.97,11.36,33.33,6.00,18.31,14.23,194.00,6.00,8.00,7.00,37.40,28.16,677.00,7.00,10.00,15.00,21.38,16.56,388.00,10.00,8.00,13.00,39.53,31.37,725.00,7.00,11.00,15.00,6.33,4.62,115.00,9.00,8.00,6.00,2,손가락 펴기 (Open)
-21.12,3.81,-15.19,-37.31,-1.38,131.19,110.78,36.99,41.98,83.33,46.17,48.21,64.00,27.66,116.66,171.05,275.04,100.24,187.79,119.56,17.00,37.21,41.40,59.44,131.61,79.35,88.61,112.31,89.00,27.97,243.62,53.92,112.20,88.87,94.58,209.46,111.00,24.92,17.29,17.61,28.28,42.97,11.36,33.33,6.00,18.97,15.12,201.00,7.00,9.00,7.00,37.40,28.16,699.00,8.00,9.00,15.00,20.67,15.71,386.00,10.00,7.00,13.00,33.37,26.02,622.00,8.00,11.00,15.00,6.33,4.62,111.00,10.00,8.00,5.00,2,손가락 펴기 (Open)
-10.06,-16.12,5.12,-6.38,-6.88,82.19,107.70,76.72,12.04,76.45,52.03,53.79,15.00,58.26,137.34,150.14,269.03,111.95,194.93,107.43,16.00,48.08,48.71,50.14,126.63,83.92,88.99,107.13,100.00,5.97,246.30,68.49,87.97,68.73,63.27,196.85,144.00,17.08,9.33,24.72,20.40,35.05,7.28,31.44,14.00,16.76,13.32,209.00,7.00,10.00,7.00,37.43,28.38,688.00,8.00,9.00,15.00,20.67,15.75,379.00,10.00,7.00,13.00,31.99,24.47,555.00,7.00,11.00,15.00,5.43,4.12,100.00,9.00,7.00,4.00,2,손가락 펴기 (Open)
0.50,-85.50,22.12,-33.12,1.12,47.28,90.24,86.64,32.98,37.49,13.33,29.73,56.00,131.96,155.32,79.31,342.59,168.34,133.92,162.42,58.00,48.08,48.71,50.14,126.63,83.92,88.99,107.13,100.00,94.08,176.27,39.85,65.86,32.04,95.91,152.10,244.00,17.08,9.33,24.72,20.40,35.05,7.28,31.44,14.00,13.41,10.62,192.00,6.00,9.00,6.00,43.26,33.00,740.00,7.00,9.00,15.00,20.67,15.75,384.00,10.00,7.00,13.00,29.18,20.80,554.00,7.00,12.00,15.00,5.43,4.12,105.00,9.00,8.00,4.00,2,손가락 펴기 (Open)
-36.00,-10.12,-4.88,12.25,-1.88,56.30,51.24,66.56,57.69,87.72,69.27,75.48,0.00,152.06,150.31,82.63,345.41,151.14,155.90,140.79,36.00,40.48,39.49,50.06,120.81,99.33,73.08,122.33,84.00,114.66,154.75,58.86,48.10,27.28,74.14,165.15,222.00,17.08,9.33,24.72,20.40,35.05,7.28,31.44,14.00,15.75,12.50,224.00,7.00,9.00,7.00,43.25,33.00,792.00,9.00,9.00,15.00,20.54,15.36,396.00,10.00,8.00,13.00,28.09,19.53,576.00,12.00,13.00,15.00,5.43,4.12,108.00,10.00,9.00,4.00,2,손가락 펴기 (Open)
20.50,55.44,-28.31,-8.38,6.56,63.51,43.84,59.28,53.67,87.23,63.99,67.49,8.00,136.70,169.49,59.82,368.13,159.97,172.40,118.31,13.00,48.95,53.11,31.54,144.81,98.91,90.71,97.48,109.00,132.02,136.63,62.19,36.69,7.61,88.72,146.09,244.00,18.03,17.36,19.44,23.85,26.37,14.72,40.17,5.00,14.96,12.06,264.00,8.00,10.00,7.00,44.71,34.51,837.00,8.00,9.00,15.00,21.76,16.73,421.00,10.00,8.00,14.00,28.00,19.38,576.00,12.00,13.00,15.00,5.67,4.38,117.00,11.00,10.00,4.00,2,손가락 펴기 (Open)
-2.50,-10.19,7.00,-18.69,-4.31,79.51,29.44,48.48,40.00,72.82,64.23,82.23,8.00,144.29,148.20,73.62,365.49,181.93,175.14,101.29,9.00,40.19,42.11,42.37,142.39,109.52,92.47,88.07,120.00,138.26,135.56,54.42,47.30,18.46,89.01,156.95,233.00,16.73,15.59,18.17,25.55,26.27,15.59,42.14,3.00,14.62,11.50,256.00,8.00,11.00,7.00,44.71,34.34,849.00,10.00,9.00,15.00,21.82,17.00,446.00,10.00,8.00,14.00,28.33,20.06,576.00,11.00,12.00,15.00,5.74,4.52,116.00,11.00,10.00,4.00,2,손가락 펴기 (Open)
-18.50,-1.94,-12.69,13.62,9.69,79.51,29.44,48.48,40.00,72.82,64.23,82.23,8.00,149.48,174.02,98.70,321.70,200.64,154.72,92.28,53.00,60.42,58.80,42.56,121.81,123.33,83.12,78.11,141.00,136.03,128.50,64.95,46.00,24.03,97.69,167.66,222.00,16.73,15.59,18.17,25.55,26.27,15.59,42.14,3.00,14.62,11.50,272.00,8.00,11.00,8.00,43.30,32.17,772.00,7.00,9.00,15.00,21.99,17.27,441.00,10.00,8.00,14.00,28.53,20.75,587.00,11.00,12.00,15.00,5.74,4.52,121.00,12.00,11.00,5.00,2,손가락 펴기 (Open)
-3.50,-9.50,-17.69,-97.19,-2.12,68.86,24.97,32.78,28.84,69.94,80.10,77.02,8.00,123.70,185.19,53.08,331.88,173.65,107.04,125.08,108.00,60.42,58.80,42.56,121.81,123.33,83.12,78.11,141.00,142.49,211.13,98.82,37.00,76.05,180.12,240.25,139.00,13.75,17.25,18.00,23.02,28.49,13.05,43.94,0.00,13.85,10.50,272.00,8.00,12.00,8.00,41.99,29.44,750.00,11.00,10.00,15.00,21.99,17.27,436.00,10.00,8.00,13.00,37.67,25.94,692.00,12.00,13.00,15.00,5.76,4.62,130.00,12.00,11.00,6.00,2,손가락 펴기 (Open)
