a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a0_ssc,a0_wamp,a1_rms,a1_mav,a1_wl,a1_zc,a1_ssc,a1_wamp,a2_rms,a2_mav,a2_wl,a2_zc,a2_ssc,a2_wamp,a3_rms,a3_mav,a3_wl,a3_zc,a3_ssc,a3_wamp,a4_rms,a4_mav,a4_wl,a4_zc,a4_ssc,a4_wamp,label,action_name
23.38,18.56,-6.50,-7.56,-2.62,21.72,54.84,24.18,25.02,71.97,18.89,72.75,40.00,83.31,63.19,17.99,66.91,107.40,63.19,70.12,11.00,38.80,14.75,4.06,45.45,41.74,27.32,39.29,6.00,43.73,81.58,21.24,101.41,83.62,81.58,87.09,55.00,17.46,6.32,5.85,7.21,13.57,6.32,7.80,6.00,11.29,8.23,203.00,7.00,7.00,7.00,16.83,14.44,297.00,7.00,7.00,13.00,7.83,5.62,146.00,8.00,6.00,7.00,18.12,14.44,363.00,10.00,8.00,13.00,2.39,2.03,33.00,5.00,4.00,0.00,0,휴식 (Relax)
21.81,6.19,-0.50,2.06,2.38,44.23,50.84,39.37,34.66,81.65,20.72,62.09,65.00,86.44,55.75,4.03,73.79,96.03,76.46,55.99,33.00,38.80,14.75,4.06,45.45,41.74,27.32,39.29,6.00,63.82,70.14,36.72,85.91,74.68,59.59,108.40,33.00,17.46,6.32,5.85,7.21,13.57,6.32,7.80,6.00,12.61,9.98,187.00,7.00,6.00,6.00,16.49,13.84,308.00,7.00,8.00,14.00,7.83,5.62,146.00,7.00,6.00,7.00,17.49,13.32,341.00,10.00,8.00,13.00,2.39,2.03,38.00,6.00,4.00,0.00,0,휴식 (Relax)
-19.19,-15.81,11.12,13.06,-0.44,44.23,50.84,39.37,34.66,81.65,20.72,62.09,65.00,86.44,55.75,4.03,73.79,96.03,76.46,55.99,33.00,38.22,13.46,7.45,50.22,47.62,31.60,34.17,0.00,63.82,70.14,36.72,85.91,74.68,59.59,108.40,33.00,15.81,8.12,5.08,6.08,13.22,5.66,9.87,3.00,12.61,9.98,212.00,8.00,6.00,6.00,16.49,13.84,308.00,7.00,8.00,14.00,8.22,6.09,152.00,7.00,6.00,8.00,17.49,13.32,341.00,10.00,8.00,13.00,2.32,1.85,38.00,6.00,4.00,0.00,0,휴식 (Relax)
-3.19,6.19,4.75,2.06,2.38,44.23,50.84,39.37,34.66,81.65,20.72,62.09,65.00,86.44,55.75,4.03,73.79,96.03,76.46,55.99,33.00,36.24,10.14,8.67,53.91,44.60,31.70,37.81,6.00,63.82,70.14,36.72,85.91,74.68,59.59,108.40,33.00,18.25,8.62,2.53,3.16,10.50,8.11,11.59,0.00,12.61,9.98,228.00,8.00,7.00,7.00,16.49,13.84,319.00,8.00,8.00,14.00,8.31,6.41,141.00,7.00,6.00,7.00,17.49,13.32,330.00,9.00,8.00,13.00,2.39,2.03,38.00,6.00,5.00,0.00,0,휴식 (Relax)
4.31,27.50,-12.62,0.69,-0.44,45.64,45.05,35.86,40.80,88.22,28.71,55.97,57.00,97.37,50.15,7.27,83.77,96.05,87.46,50.37,22.00,32.95,5.31,7.16,49.50,40.95,27.27,36.35,0.00,80.25,65.53,29.62,70.43,63.20,47.33,106.94,55.00,15.31,6.05,5.45,5.00,8.39,11.02,12.87,3.00,12.63,10.15,228.00,8.00,6.00,7.00,17.39,14.44,330.00,8.00,8.00,14.00,7.58,6.08,141.00,8.00,6.00,7.00,16.71,11.86,297.00,8.00,8.00,12.00,2.32,1.85,39.00,7.00,6.00,0.00,0,휴식 (Relax)
-3.19,-15.12,-7.25,-8.94,-0.12,47.34,45.47,30.49,36.67,94.94,34.67,48.54,49.00,76.49,47.50,19.14,77.78,117.06,103.98,37.07,0.00,37.83,11.29,12.70,53.91,35.10,21.28,38.15,6.00,71.32,53.31,12.34,88.68,41.20,28.08,117.80,77.00,10.43,1.25,8.19,4.47,7.33,9.30,13.06,2.00,12.61,9.98,220.00,8.00,6.00,6.00,17.77,15.12,374.00,9.00,9.00,15.00,7.80,6.41,146.00,8.00,7.00,7.00,16.60,11.95,297.00,9.00,7.00,12.00,2.00,1.44,37.00,7.00,6.00,0.00,0,휴식 (Relax)
-41.19,-72.81,-11.56,-48.12,4.75,72.07,36.66,7.92,66.94,104.83,43.89,80.54,81.00,60.21,66.47,98.67,162.37,93.06,124.98,114.96,85.00,48.69,20.85,21.42,47.51,38.36,30.26,31.47,5.00,110.63,32.98,64.69,83.77,99.67,104.94,67.96,0.00,12.07,2.50,9.01,6.32,5.66,10.66,14.32,4.00,16.24,11.48,227.00,7.00,5.00,6.00,25.81,19.21,415.00,9.00,8.00,15.00,8.34,7.01,145.00,8.00,7.00,7.00,19.78,13.75,308.00,8.00,6.00,12.00,2.22,1.62,39.00,7.00,5.00,0.00,0,휴식 (Relax)
-52.12,-27.69,-49.69,-111.94,-4.00,152.70,65.40,88.90,116.76,24.71,37.72,30.74,0.00,119.25,102.35,131.41,179.37,33.58,61.28,51.18,19.00,93.94,57.72,49.07,24.52,77.19,47.44,73.46,41.00,223.05,125.17,152.57,50.33,152.38,87.76,167.65,115.00,10.26,4.12,5.07,6.32,2.88,14.66,18.02,8.00,20.18,14.58,202.00,6.00,4.00,6.00,25.28,19.06,412.00,8.00,8.00,15.00,15.21,10.39,174.00,5.00,6.00,7.00,35.01,22.85,357.00,3.00,5.00,12.00,2.45,1.75,45.00,3.00,5.00,0.00,0,휴식 (Relax)
-56.19,-74.12,-27.31,-84.62,-3.56,197.78,91.94,115.60,98.66,54.98,38.44,39.05,47.00,192.13,131.21,121.33,117.69,104.69,131.56,115.02,92.00,128.27,81.73,60.32,62.20,57.62,10.86,36.10,3.00,337.76,209.74,191.57,92.20,70.99,40.12,51.94,2.00,12.93,11.09,7.98,13.15,5.23,11.09,11.03,1.00,24.65,18.62,193.00,5.00,4.00,5.00,31.68,23.62,430.00,7.00,8.00,15.00,16.63,12.02,177.00,4.00,6.00,7.00,40.76,30.69,322.00,2.00,5.00,12.00,2.50,1.92,38.00,3.00,4.00,0.00,0,휴식 (Relax)
-45.69,-76.88,-26.00,-71.38,-1.69,244.89,109.82,107.34,44.78,81.23,18.27,51.76,9.00,301.19,165.88,64.70,97.17,134.31,116.20,80.61,24.00,144.13,86.31,52.38,64.03,43.16,25.50,54.28,24.00,382.99,227.87,171.33,85.16,44.05,60.50,98.32,50.00,11.24,9.88,6.29,13.60,5.63,12.18,9.29,1.00,27.27,22.43,200.00,3.00,5.00,5.00,36.46,29.05,407.00,3.00,8.00,15.00,17.86,13.50,160.00,1.00,6.00,6.00,44.35,35.56,288.00,1.00,4.00,12.00,2.36,1.77,36.00,2.00,4.00,0.00,0,휴식 (Relax)
-56.25,-90.44,-14.25,-65.38,-5.31,294.39,118.01,56.49,97.99,34.48,63.30,28.34,62.00,387.38,184.48,60.90,195.92,49.45,47.41,75.24,79.00,159.74,78.45,25.39,37.58,70.81,30.63,40.42,4.00,450.62,217.67,77.13,18.44,138.63,35.92,68.73,46.00,17.15,10.43,7.50,8.06,4.38,18.15,7.64,7.00,30.78,26.69,207.00,3.00,5.00,6.00,43.27,36.33,405.00,2.00,7.00,15.00,17.97,14.19,170.00,3.00,6.00,7.00,47.02,40.73,277.00,1.00,4.00,11.00,2.73,2.15,40.00,2.00,4.00,0.00,0,휴식 (Relax)
-30.75,-57.25,-26.56,-69.44,-1.19,314.51,110.43,16.55,120.34,18.09,35.46,35.94,22.00,421.17,175.36,69.61,192.37,43.90,92.13,77.92,28.00,176.26,52.05,30.89,43.42,72.39,13.00,54.22,39.00,500.69,174.98,75.66,81.88,126.01,70.32,71.52,49.00,19.09,9.82,6.67,9.22,5.89,16.66,6.95,5.00,31.74,28.81,222.00,1.00,6.00,7.00,45.66,40.31,391.00,1.00,7.00,15.00,18.90,15.49,179.00,3.00,7.00,8.00,50.07,45.70,287.00,1.00,4.00,12.00,2.74,2.19,42.00,2.00,5.00,0.00,0,휴식 (Relax)
-41.81,-60.69,-19.56,-72.88,0.69,332.23,78.61,60.38,85.07,75.25,60.15,32.10,85.00,470.17,121.52,85.63,87.82,137.30,44.77,74.65,133.00,182.80,26.32,60.48,71.31,40.47,27.88,52.65,7.00,535.96,101.60,179.11,123.33,27.40,52.62,103.29,56.00,17.50,11.55,8.66,7.81,7.64,16.75,6.02,3.00,33.23,31.09,229.00,1.00,7.00,8.00,47.28,43.02,390.00,3.00,8.00,15.00,19.38,16.55,184.00,1.00,8.00,8.00,53.08,49.89,297.00,1.00,4.00,13.00,2.73,2.15,42.00,2.00,5.00,0.00,0,휴식 (Relax)
-51.44,-64.19,-26.94,-75.69,-1.19,341.92,47.40,131.90,26.48,76.79,94.48,67.79,1.00,500.76,67.64,111.41,126.62,112.20,62.24,105.64,29.00,183.41,16.51,77.65,67.68,70.67,18.91,43.14,49.00,553.06,38.56,238.21,99.02,140.63,63.37,35.44,59.00,18.53,9.66,7.96,6.40,7.81,18.35,4.91,1.00,34.99,32.81,244.00,1.00,7.00,9.00,49.36,46.16,389.00,3.00,7.00,15.00,20.34,17.95,188.00,1.00,9.00,9.00,55.95,53.06,296.00,1.00,4.00,13.00,2.74,2.19,44.00,2.00,5.00,0.00,0,휴식 (Relax)
-46.06,-39.62,-14.56,-49.06,3.62,339.56,82.90,159.05,112.11,20.31,13.20,18.53,85.00,506.55,56.91,105.24,184.56,43.03,64.72,43.87,102.00,177.36,48.56,68.48,31.76,84.71,20.01,61.74,11.00,548.45,102.76,218.27,36.40,147.42,68.51,108.57,47.00,18.19,11.22,5.82,8.94,5.61,21.31,3.41,2.00,35.86,33.20,236.00,1.00,6.00,9.00,49.85,47.12,398.00,3.00,8.00,15.00,19.95,17.69,186.00,1.00,9.00,9.00,55.88,52.81,283.00,1.00,4.00,13.00,2.89,2.38,47.00,3.00,6.00,0.00,0,휴식 (Relax)
-41.19,-34.38,-20.81,-40.38,0.50,325.68,125.49,132.98,133.69,58.16,77.21,60.10,7.00,493.28,87.26,64.16,160.20,121.19,22.05,123.97,18.00,160.76,93.24,27.59,53.00,28.72,44.55,22.42,71.00,518.95,203.48,109.70,105.80,10.44,72.56,31.36,92.00,18.99,11.16,3.91,8.25,7.56,20.18,4.79,0.00,36.48,32.86,211.00,1.00,6.00,8.00,49.33,46.17,376.00,3.00,7.00,14.00,18.53,16.54,172.00,1.00,9.00,9.00,51.88,49.17,239.00,1.00,3.00,12.00,2.87,2.31,50.00,3.00,7.00,0.00,0,휴식 (Relax)
-20.69,-18.38,-18.56,-43.81,-1.50,297.72,159.23,56.60,76.84,81.28,76.55,36.40,95.00,458.08,136.57,44.65,64.50,140.67,90.91,36.49,114.00,147.03,109.65,12.48,78.24,40.03,22.97,47.45,35.00,479.88,255.46,18.89,139.60,102.80,62.27,74.33,13.00,18.99,11.16,3.91,8.25,7.56,20.18,4.79,0.00,33.24,28.86,226.00,1.00,6.00,9.00,45.97,41.72,375.00,3.00,7.00,14.00,18.73,16.51,166.00,3.00,9.00,9.00,51.19,47.27,238.00,1.00,3.00,12.00,2.87,2.31,47.00,2.00,6.00,0.00,0,휴식 (Relax)
-35.81,-31.81,-15.94,-36.56,-1.19,254.78,182.58,60.05,44.10,53.42,37.39,74.28,15.00,401.19,180.17,105.46,129.87,40.98,55.38,122.88,9.00,125.24,111.01,40.10,64.07,67.81,32.66,6.46,77.00,417.41,272.26,132.41,92.66,130.77,53.85,51.00,103.00,14.34,16.16,2.19,8.54,12.04,16.16,0.72,5.00,29.80,24.89,207.00,3.00,6.00,9.00,43.42,37.49,373.00,3.00,7.00,14.00,18.20,15.55,154.00,3.00,8.00,8.00,48.60,42.77,227.00,1.00,2.00,11.00,2.74,2.19,44.00,2.00,5.00,0.00,0,휴식 (Relax)
-18.38,-26.62,-7.88,-9.88,3.62,228.21,176.53,104.85,87.24,21.45,52.93,35.47,40.00,342.67,193.07,131.91,185.41,84.53,32.76,77.76,92.00,96.32,94.48,66.08,15.30,38.75,52.89,55.33,28.00,344.51,248.18,204.38,18.60,45.22,76.18,56.31,4.00,17.34,14.10,4.42,11.40,14.26,13.16,3.54,8.00,28.94,22.89,205.00,3.00,7.00,9.00,41.92,33.69,351.00,3.00,7.00,13.00,15.45,12.70,153.00,3.00,8.00,8.00,42.70,34.81,236.00,1.00,2.00,11.00,2.89,2.38,46.00,3.00,4.00,0.00,0,휴식 (Relax)
-13.94,-1.31,-14.56,-13.25,3.62,184.40,138.82,123.56,86.01,49.78,18.71,77.09,31.00,270.06,177.12,115.03,149.64,125.78,80.43,101.64,7.00,67.43,62.72,73.49,57.97,29.45,7.26,19.94,81.00,259.16,186.75,208.31,96.18,80.19,39.62,61.16,102.00,17.34,14.10,4.42,11.40,14.26,13.16,3.54,8.00,25.80,18.80,197.00,5.00,6.00,9.00,36.72,25.88,349.00,3.00,6.00,13.00,13.06,10.19,146.00,7.00,8.00,8.00,36.62,26.53,246.00,1.00,3.00,12.00,2.89,2.38,43.00,3.00,4.00,0.00,0,휴식 (Relax)
-9.00,5.38,-17.00,-16.00,5.31,131.06,74.70,100.93,34.00,78.06,63.93,65.77,48.00,167.70,131.22,60.75,48.83,54.62,44.74,120.85,114.00,53.06,31.38,58.11,79.20,59.21,35.76,36.75,40.00,155.70,90.30,139.72,138.66,141.86,77.58,54.91,14.00,21.28,18.25,5.52,6.71,9.31,14.45,8.12,13.00,19.72,13.75,189.00,5.00,6.00,9.00,24.61,17.03,305.00,4.00,6.00,12.00,12.62,9.75,146.00,7.00,7.00,8.00,28.01,18.25,245.00,5.00,3.00,12.00,3.20,2.69,45.00,3.00,4.00,0.00,0,휴식 (Relax)
-24.25,-9.44,-4.75,-0.06,3.12,79.49,19.26,45.35,58.00,46.78,55.15,60.56,44.00,84.72,85.41,43.93,117.99,44.35,38.31,64.27,31.00,51.08,10.17,26.49,59.46,39.39,31.76,31.65,76.00,66.52,10.36,45.35,101.00,81.03,60.12,50.57,81.00,23.09,21.16,4.95,6.00,11.23,11.68,6.02,10.00,13.10,10.66,170.00,5.00,6.00,9.00,17.31,12.01,262.00,7.00,5.00,12.00,10.23,7.88,151.00,7.00,8.00,9.00,16.01,10.09,211.00,5.00,4.00,12.00,3.30,2.88,42.00,3.00,3.00,0.00,0,휴식 (Relax)
6.19,29.31,-7.50,12.50,5.12,70.11,35.03,26.31,62.39,24.39,32.17,56.16,21.00,103.28,102.82,54.87,112.79,43.82,54.69,52.97,11.00,59.73,35.58,15.88,28.28,23.47,11.59,25.09,40.00,26.76,39.57,40.63,60.00,55.94,20.84,10.19,40.00,23.09,21.16,4.95,6.00,11.23,11.68,6.02,10.00,11.09,9.04,183.00,6.00,7.00,9.00,18.70,13.45,261.00,6.00,5.00,12.00,7.91,6.56,115.00,6.00,8.00,8.00,9.68,8.12,150.00,7.00,3.00,12.00,3.30,2.88,35.00,2.00,3.00,0.00,0,휴식 (Relax)
-0.88,21.25,-7.81,10.62,10.19,61.95,41.37,13.46,48.76,29.53,43.60,52.20,36.00,82.96,74.05,27.82,82.46,25.14,70.12,36.23,20.00,59.14,33.47,11.56,25.00,19.44,11.40,26.28,35.00,56.76,35.58,10.63,67.08,25.94,11.59,19.81,10.00,26.42,22.86,11.59,16.16,3.77,14.54,17.13,5.00,10.55,8.09,184.00,7.00,7.00,9.00,14.52,11.41,220.00,8.00,6.00,12.00,7.49,6.29,95.00,5.00,8.00,7.00,8.99,7.11,130.00,6.00,3.00,11.00,4.10,3.41,41.00,3.00,3.00,0.00,0,휴식 (Relax)
-13.50,29.38,-2.19,28.75,3.62,47.33,43.29,29.86,43.01,45.42,44.74,66.01,14.00,93.35,88.50,33.30,94.34,6.95,74.62,30.46,50.00,56.82,30.81,13.42,33.54,11.46,10.04,27.56,25.00,85.25,63.55,27.73,42.43,46.57,19.01,13.94,40.00,28.93,21.66,18.55,15.30,8.52,5.55,8.14,4.00,10.96,8.38,191.00,7.00,6.00,10.00,16.38,13.28,220.00,5.00,7.00,12.00,7.28,5.86,100.00,5.00,8.00,7.00,11.66,9.06,140.00,4.00,3.00,11.00,4.01,3.38,45.00,3.00,4.00,0.00,0,휴식 (Relax)
8.94,46.56,-10.94,18.12,3.19,41.80,40.81,35.31,50.01,39.84,38.68,59.51,21.00,117.33,100.92,53.29,53.49,63.51,114.44,71.03,11.00,49.56,19.59,16.63,30.41,17.82,25.82,35.34,45.00,93.41,72.43,35.34,36.06,49.05,12.43,4.49,30.00,30.06,17.87,19.02,8.54,5.84,11.77,14.72,3.00,10.46,8.05,198.00,8.00,6.00,10.00,20.13,16.24,221.00,5.00,6.00,12.00,7.55,5.66,100.00,5.00,8.00,7.00,12.36,9.84,150.00,4.00,4.00,12.00,4.00,3.34,41.00,3.00,3.00,0.00,0,휴식 (Relax)
8.44,12.44,-4.38,8.12,2.50,49.47,47.98,37.87,50.49,42.95,30.92,51.51,29.00,139.14,99.99,66.09,19.00,59.21,65.45,21.22,39.00,41.48,13.61,25.06,7.07,33.63,10.71,17.92,20.00,93.41,72.43,35.34,36.06,49.05,12.43,4.49,30.00,30.80,8.61,12.19,11.31,5.58,11.91,8.92,8.00,10.68,8.42,175.00,8.00,5.00,9.00,18.35,15.06,222.00,5.00,6.00,12.00,5.83,4.53,90.00,5.00,8.00,6.00,12.36,9.84,150.00,3.00,4.00,12.00,3.52,2.88,37.00,3.00,3.00,0.00,0,휴식 (Relax)
38.44,60.88,24.38,97.50,0.19,65.37,63.19,53.87,66.37,27.06,41.19,66.64,13.00,171.13,87.59,69.85,92.00,14.22,119.78,93.78,34.00,53.26,25.38,36.19,25.50,51.14,29.26,15.47,0.00,154.58,99.32,71.48,129.52,134.23,117.34,101.59,76.00,30.48,3.63,7.20,15.26,7.04,7.27,8.79,3.00,13.27,9.45,191.00,6.00,5.00,9.00,24.08,18.91,265.00,1.00,7.00,12.00,8.45,5.94,115.00,6.00,7.00,7.00,28.04,17.06,236.00,3.00,5.00,12.00,3.32,2.51,37.00,3.00,3.00,0.00,0,휴식 (Relax)
59.00,76.31,23.44,79.94,7.50,116.84,102.10,89.77,81.61,66.90,66.29,42.23,68.00,222.91,95.44,89.49,139.60,103.55,134.76,45.18,71.00,67.39,40.14,50.11,26.93,53.39,18.40,19.90,15.00,227.44,149.30,143.70,146.63,165.82,81.19,39.61,29.00,28.37,8.33,10.10,13.34,4.63,18.07,14.95,14.00,20.11,13.75,200.00,5.00,5.00,9.00,30.59,23.52,277.00,1.00,6.00,12.00,10.11,7.34,105.00,5.00,6.00,6.00,34.49,23.84,237.00,3.00,5.00,12.00,3.77,2.81,43.00,1.00,3.00,0.00,0,휴식 (Relax)
39.62,58.81,27.50,93.38,3.88,162.95,125.30,95.04,49.48,86.42,14.15,51.24,14.00,275.88,132.89,113.48,105.68,103.33,41.31,75.74,33.00,98.30,63.79,60.80,11.66,22.76,32.29,16.27,16.00,321.67,208.55,188.22,75.80,45.82,80.53,116.63,108.00,26.17,17.70,19.51,4.24,7.35,14.24,5.69,4.00,22.38,16.17,216.00,5.00,6.00,10.00,32.65,26.48,268.00,5.00,7.00,12.00,12.35,9.81,101.00,4.00,5.00,5.00,41.09,31.69,239.00,3.00,6.00,12.00,3.64,2.75,41.00,1.00,3.00,0.00,0,휴식 (Relax)
43.75,53.56,26.19,65.44,-1.12,209.25,132.09,67.16,18.44,32.45,66.36,65.33,76.00,312.19,156.56,107.79,24.19,22.92,125.25,62.13,51.00,117.53,72.08,52.49,12.53,39.03,34.91,18.32,5.00,378.99,228.25,168.10,22.83,77.80,110.15,71.78,13.00,26.17,17.70,19.51,4.24,7.35,14.24,5.69,4.00,24.80,19.88,224.00,1.00,7.00,10.00,34.86,29.35,268.00,3.00,7.00,12.00,13.98,11.62,91.00,3.00,5.00,4.00,44.01,36.90,261.00,3.00,7.00,13.00,3.64,2.75,43.00,2.00,3.00,0.00,0,휴식 (Relax)
54.88,58.62,24.25,49.19,-1.31,259.00,121.70,24.92,91.08,69.13,69.68,33.25,2.00,342.18,163.73,72.30,85.62,92.19,86.61,59.59,44.00,141.47,71.33,22.48,27.31,52.16,12.14,16.56,26.00,416.03,213.08,99.47,75.69,120.41,26.16,84.43,97.00,24.06,17.23,17.01,6.71,6.95,17.23,2.75,1.00,28.17,24.30,225.00,1.00,6.00,10.00,37.18,32.97,269.00,3.00,6.00,12.00,15.27,13.66,91.00,1.00,5.00,4.00,45.17,40.37,262.00,1.00,7.00,13.00,3.49,2.56,41.00,2.00,3.00,0.00,0,휴식 (Relax)
35.94,43.00,32.62,53.62,-1.62,281.51,102.64,39.37,95.86,84.97,24.06,51.74,45.00,354.67,150.19,42.26,126.15,109.31,58.84,70.06,30.00,167.66,59.28,30.63,39.82,18.73,52.25,34.18,16.00,444.69,158.45,36.06,112.04,55.67,125.42,113.82,8.00,19.65,13.86,13.00,10.00,11.63,13.86,7.33,6.00,29.58,26.95,219.00,1.00,6.00,10.00,38.20,34.88,260.00,3.00,7.00,12.00,17.35,16.09,102.00,1.00,5.00,5.00,45.80,42.97,273.00,1.00,8.00,14.00,3.12,2.25,41.00,2.00,3.00,0.00,0,휴식 (Relax)
39.12,37.12,24.38,67.69,-1.94,304.97,56.14,80.48,35.47,20.10,99.82,31.08,32.00,355.93,112.07,68.34,95.63,24.72,136.83,43.98,64.00,184.17,43.69,63.36,32.89,26.37,31.99,1.83,20.00,462.41,77.30,163.00,100.70,79.65,112.97,49.06,119.00,14.73,8.97,15.46,8.06,9.39,13.91,4.44,1.00,30.07,28.23,213.00,1.00,7.00,9.00,37.12,34.38,260.00,3.00,7.00,12.00,18.30,17.45,103.00,1.00,5.00,5.00,47.19,45.48,275.00,1.00,7.00,14.00,2.66,1.94,36.00,2.00,3.00,0.00,0,휴식 (Relax)
58.62,62.19,17.75,40.38,-6.62,320.77,53.23,112.50,56.52,73.51,80.07,72.42,56.00,347.48,86.50,142.44,33.84,114.65,56.82,117.31,63.00,190.37,28.78,70.93,12.08,39.44,27.42,24.26,6.00,460.46,50.96,211.59,54.00,110.50,41.13,95.05,34.00,19.67,13.54,10.73,13.04,13.75,11.87,7.29,4.00,33.10,30.75,238.00,1.00,7.00,10.00,37.68,34.69,273.00,1.00,7.00,12.00,18.78,18.25,98.00,1.00,5.00,4.00,47.25,45.88,287.00,1.00,8.00,14.00,3.12,2.25,41.00,2.00,3.00,0.00,0,휴식 (Relax)
37.19,3.94,37.06,55.06,-4.44,323.29,94.09,107.25,100.40,90.41,37.22,4.14,15.00,336.99,88.81,146.30,52.01,115.35,39.68,65.38,11.00,194.46,36.72,55.79,48.26,29.22,76.01,37.43,53.00,437.59,111.69,198.74,63.00,43.25,157.50,26.93,151.00,22.31,15.08,11.15,13.15,11.77,14.51,4.44,1.00,33.62,30.96,255.00,1.00,8.00,11.00,35.88,31.93,328.00,1.00,8.00,13.00,20.55,19.20,116.00,1.00,5.00,5.00,47.29,45.45,299.00,1.00,8.00,14.00,3.30,2.44,41.00,2.00,4.00,0.00,0,휴식 (Relax)
32.75,21.31,27.44,67.75,-1.31,313.58,128.12,66.53,85.51,28.51,100.76,70.84,56.00,306.96,87.98,97.96,58.69,43.65,100.05,135.67,85.00,193.25,79.61,35.43,79.20,36.31,35.39,21.81,5.00,394.76,213.83,109.48,161.77,105.84,110.09,134.90,2.00,23.67,14.90,13.13,11.18,10.86,12.64,6.44,3.00,33.55,30.06,234.00,1.00,7.00,10.00,34.11,29.48,330.00,3.00,8.00,13.00,20.59,18.55,112.00,1.00,5.00,4.00,46.87,43.44,311.00,1.00,8.00,14.00,3.31,2.48,42.00,2.00,4.00,0.00,0,휴식 (Relax)
27.00,15.44,8.50,-2.81,-9.75,288.72,156.22,28.93,17.89,80.34,50.30,41.84,36.00,256.43,103.40,6.93,67.62,129.02,42.35,79.59,9.00,187.59,94.70,25.23,65.25,25.08,34.12,9.73,26.00,364.92,243.69,41.83,149.34,104.60,57.23,65.98,75.00,28.31,10.45,19.11,13.04,19.86,18.08,3.83,6.00,30.66,26.88,205.00,1.00,6.00,9.00,28.76,24.80,290.00,3.00,7.00,12.00,20.02,17.19,124.00,1.00,5.00,5.00,43.12,37.73,367.00,2.00,9.00,14.00,4.15,2.97,49.00,2.00,5.00,0.00,0,휴식 (Relax)
0.56,-57.31,-8.75,-56.44,-5.31,271.61,154.25,48.07,24.35,86.14,32.19,17.75,3.00,271.30,107.91,17.08,81.57,133.59,59.00,85.37,29.00,178.95,94.27,14.53,46.24,7.03,45.22,10.39,6.00,358.37,241.68,33.65,139.36,94.62,66.71,72.76,65.00,31.06,6.21,18.61,19.31,18.35,18.85,3.47,1.00,29.21,23.90,221.00,1.00,6.00,10.00,30.77,26.36,354.00,4.00,6.00,12.00,18.85,15.47,140.00,2.00,5.00,6.00,42.22,36.95,420.00,2.00,9.00,15.00,4.35,3.14,47.00,2.00,5.00,0.00,0,휴식 (Relax)
-46.44,-66.06,-19.38,-94.56,-4.50,271.61,154.25,48.07,24.35,86.14,32.19,17.75,3.00,290.38,126.09,26.95,95.78,149.48,40.33,72.37,9.00,171.99,88.16,6.17,50.77,16.84,35.22,2.93,16.00,385.30,266.93,37.84,144.64,85.84,94.29,88.96,35.00,35.05,8.29,9.61,18.97,8.45,9.56,10.57,12.00,29.21,23.90,254.00,2.00,5.00,10.00,33.00,27.92,354.00,4.00,6.00,12.00,18.03,14.61,145.00,2.00,4.00,7.00,45.66,39.30,440.00,2.00,8.00,15.00,4.05,3.06,41.00,3.00,5.00,0.00,0,휴식 (Relax)
-47.31,-54.81,-24.38,-63.31,0.62,258.75,140.30,34.26,12.04,92.57,18.19,13.49,17.00,310.29,144.79,28.56,84.22,133.05,50.62,89.85,29.00,171.99,88.16,6.17,50.77,16.84,35.22,2.93,16.00,405.28,286.37,30.83,125.54,69.28,87.49,84.68,55.00,35.31,9.24,7.61,17.09,10.44,11.43,8.61,10.00,27.55,22.77,232.00,4.00,5.00,9.00,34.68,29.48,343.00,4.00,6.00,12.00,18.03,14.61,140.00,2.00,3.00,6.00,47.11,40.86,460.00,2.00,9.00,15.00,4.00,2.98,46.00,4.00,5.00,0.00,0,휴식 (Relax)
-46.81,-61.62,-15.62,-72.06,-5.81,266.75,146.49,39.28,9.00,88.08,13.61,14.06,25.00,356.20,173.09,38.24,47.41,129.90,74.16,39.05,22.00,152.01,72.72,20.02,43.57,12.33,40.53,22.19,36.00,424.13,297.42,13.52,120.67,87.30,79.01,81.23,35.00,34.36,11.61,8.90,16.28,11.27,5.22,16.78,19.00,28.32,23.38,232.00,2.00,5.00,9.00,37.98,33.52,322.00,2.00,6.00,12.00,16.21,13.05,145.00,2.00,4.00,7.00,48.75,42.54,460.00,2.00,9.00,15.00,4.22,3.36,53.00,5.00,6.00,0.00,0,휴식 (Relax)
-38.81,-69.75,-21.25,-80.81,-1.50,266.75,146.49,39.28,9.00,88.08,13.61,14.06,25.00,377.49,173.63,43.81,75.29,156.56,44.19,68.48,8.00,142.66,73.29,27.56,33.73,19.79,31.00,12.98,26.00,439.30,294.66,8.72,140.43,89.62,97.34,91.65,55.00,32.88,12.12,13.76,21.21,6.33,5.02,13.32,14.00,28.32,23.38,209.00,2.00,5.00,8.00,40.64,36.09,279.00,1.00,6.00,12.00,15.18,12.34,120.00,2.00,5.00,6.00,50.55,44.26,374.00,1.00,8.00,15.00,4.15,3.31,55.00,5.00,6.00,0.00,0,휴식 (Relax)
