a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a1_rms,a1_mav,a1_wl,a1_zc,a2_rms,a2_mav,a2_wl,a2_zc,a3_rms,a3_mav,a3_wl,a3_zc,a4_rms,a4_mav,a4_wl,a4_zc,label,action_name
-8.00,-10.31,9.88,20.62,1.12,25.42,38.31,94.98,33.94,53.42,48.71,42.60,16.00,27.24,16.21,126.34,73.79,105.45,30.78,41.23,55.00,9.01,27.63,51.98,17.72,46.78,15.50,3.52,0.00,33.66,20.33,131.06,34.79,75.32,8.42,34.40,0.00,4.52,21.72,44.20,19.24,20.00,17.78,16.55,16.00,12.33,9.00,224.00,3.00,17.16,14.52,308.00,7.00,7.02,6.12,102.00,7.00,14.49,11.34,220.00,5.00,5.54,4.50,91.00,6.00,0,휴식 (Relax)
0.50,11.69,-6.12,-11.69,-3.00,33.12,42.46,95.81,28.84,48.84,46.53,37.65,8.00,27.24,16.21,126.34,73.79,105.45,30.78,41.23,55.00,9.01,27.63,51.98,17.72,46.78,15.50,3.52,0.00,44.62,19.05,129.92,39.66,72.03,19.05,39.93,11.00,18.47,7.80,31.49,25.50,11.35,29.92,8.15,2.00,12.16,8.69,208.00,7.00,17.16,14.52,319.00,8.00,7.02,6.12,113.00,8.00,14.79,11.86,231.00,6.00,4.95,4.00,87.00,7.00,0,휴식 (Relax)
-0.50,-8.25,-1.75,-22.69,-2.69,17.47,26.77,80.39,43.08,59.72,57.02,25.95,8.00,58.46,28.96,124.12,46.67,94.32,50.49,18.74,22.00,15.53,19.54,42.55,22.67,39.17,24.94,10.84,10.00,44.62,19.05,129.92,39.66,72.03,19.05,39.93,11.00,23.23,4.68,32.50,22.02,16.31,25.38,11.24,7.00,11.48,7.75,200.00,6.00,16.27,13.75,286.00,8.00,6.42,5.50,108.00,8.00,14.79,11.86,231.00,6.00,4.97,3.98,82.00,6.00,0,휴식 (Relax)
-9.50,-9.62,3.88,8.94,2.00,11.28,15.36,71.32,40.00,45.93,41.04,40.46,8.00,36.98,31.31,103.53,64.14,72.95,58.10,31.37,0.00,21.45,13.54,42.89,18.60,44.78,22.55,4.87,4.00,31.41,4.56,114.35,55.00,85.67,26.56,48.12,11.00,19.56,5.02,27.54,26.08,19.21,24.31,16.07,12.00,9.89,7.25,184.00,6.00,14.49,12.38,264.00,8.00,6.48,5.61,108.00,8.00,14.66,11.95,253.00,7.00,4.95,4.00,82.00,7.00,0,휴식 (Relax)
6.00,21.31,-1.75,-2.06,-1.44,17.17,19.36,76.51,32.00,44.86,46.75,32.48,0.00,23.21,63.52,83.43,55.00,96.86,73.51,7.73,33.00,15.73,18.19,37.13,23.71,45.48,25.94,3.07,2.00,31.41,4.56,114.35,55.00,85.67,26.56,48.12,11.00,18.40,7.82,24.77,23.09,23.12,20.71,9.24,5.00,10.00,7.75,176.00,6.00,15.30,13.15,286.00,9.00,6.42,5.50,114.00,9.00,14.66,11.95,253.00,7.00,4.51,3.62,75.00,7.00,0,휴식 (Relax)
-0.50,-11.00,-1.38,-1.38,1.56,7.70,4.88,54.64,40.00,23.73,54.04,15.21,24.00,19.67,55.03,77.06,66.00,94.83,84.47,13.04,44.00,12.05,20.32,33.57,21.59,50.62,19.97,3.74,4.00,28.97,8.42,103.37,64.14,96.67,20.33,37.35,0.00,18.40,7.82,24.77,23.09,23.12,20.71,9.24,5.00,8.23,5.75,160.00,6.00,15.56,13.75,308.00,8.00,6.33,5.30,114.00,9.00,14.49,11.34,253.00,7.00,4.51,3.62,78.00,8.00,0,휴식 (Relax)
-15.50,-30.25,-5.69,-31.62,-5.94,22.10,18.84,58.67,28.84,38.64,60.11,21.55,8.00,39.35,69.27,34.46,79.32,137.78,58.56,38.88,0.00,15.62,20.27,40.90,11.18,42.52,29.38,8.93,7.00,41.25,51.88,98.76,56.09,90.03,40.80,81.09,44.00,13.80,14.28,18.19,22.02,24.00,28.25,14.79,13.00,9.15,6.69,176.00,9.00,17.17,14.78,330.00,9.00,6.39,5.23,113.00,8.00,16.44,12.72,286.00,7.00,4.75,3.80,80.00,9.00,0,휴식 (Relax)
0.50,-17.19,9.62,12.38,-2.25,22.10,18.84,58.67,28.84,38.64,60.11,21.55,8.00,65.88,102.08,47.44,55.00,123.05,53.76,6.92,33.00,7.80,27.42,31.31,11.66,48.19,34.70,19.91,18.00,41.25,51.88,98.76,56.09,90.03,40.80,81.09,44.00,9.86,24.91,24.09,11.05,13.14,24.97,12.57,2.00,9.15,6.69,184.00,9.00,17.38,14.61,319.00,8.00,6.85,5.92,124.00,9.00,16.44,12.72,297.00,7.00,4.31,3.22,72.00,8.00,0,휴식 (Relax)
7.50,24.75,3.94,10.31,2.44,19.60,27.35,54.53,24.00,53.25,46.86,26.81,24.00,50.94,79.62,20.37,83.77,149.12,43.47,29.84,66.00,7.94,38.39,35.18,6.08,37.64,37.79,10.90,7.00,50.32,63.19,82.44,70.43,73.34,63.19,64.56,11.00,12.16,22.52,19.54,12.53,11.10,28.41,15.97,3.00,9.15,6.69,184.00,7.00,18.45,16.16,352.00,9.00,6.73,5.81,118.00,8.00,15.78,11.86,275.00,7.00,4.32,3.33,74.00,9.00,0,휴식 (Relax)
14.50,22.00,-1.69,9.62,7.56,31.83,43.34,68.91,8.00,43.98,51.01,15.47,8.00,73.52,97.60,57.85,77.78,115.16,80.29,15.84,22.00,7.93,34.71,29.23,12.04,37.70,43.47,10.67,1.00,59.92,74.05,90.85,62.23,65.62,52.39,64.64,22.00,25.34,30.62,24.98,6.71,8.08,14.43,4.98,11.00,9.89,7.88,176.00,6.00,18.65,16.50,330.00,8.00,6.67,5.65,119.00,9.00,15.98,12.55,242.00,6.00,4.51,3.62,63.00,8.00,0,휴식 (Relax)
-0.50,0.00,-1.00,-9.62,-5.38,16.08,34.42,58.60,17.89,55.67,47.66,10.96,8.00,73.52,97.60,57.85,77.78,115.16,80.29,15.84,22.00,17.50,38.36,28.57,16.97,27.39,34.07,9.76,12.00,16.33,46.67,56.92,98.39,27.82,46.67,66.57,66.00,8.96,13.65,9.89,23.19,14.75,13.33,14.58,28.00,9.15,6.69,176.00,6.00,18.65,16.50,319.00,8.00,6.22,5.00,98.00,8.00,13.95,11.34,242.00,7.00,3.85,3.09,71.00,9.00,0,휴식 (Relax)
-0.50,-39.19,14.31,2.06,0.00,16.08,34.42,58.60,17.89,55.67,47.66,10.96,8.00,4.52,58.24,116.00,116.93,38.19,86.59,62.78,99.00,9.60,15.05,7.38,40.80,20.05,39.94,29.65,39.00,5.61,52.36,63.08,93.98,24.88,37.05,67.58,55.00,6.75,10.76,13.40,24.70,16.48,7.50,10.55,22.00,9.15,6.69,176.00,6.00,19.43,16.59,341.00,9.00,6.66,5.52,115.00,9.00,13.59,10.83,231.00,7.00,3.57,2.62,70.00,5.00,0,휴식 (Relax)
7.00,26.12,-12.69,1.38,2.81,23.32,27.26,50.76,25.30,57.32,55.65,15.81,0.00,6.77,51.26,107.99,124.45,36.05,97.33,73.39,110.00,9.60,15.05,7.38,40.80,20.05,39.94,29.65,39.00,15.50,41.51,52.58,104.36,14.91,26.39,74.06,44.00,6.20,9.64,10.74,27.51,19.47,5.01,10.54,19.00,9.33,7.25,168.00,7.00,20.16,17.36,374.00,9.00,6.66,5.52,126.00,9.00,13.40,10.14,231.00,7.00,3.64,2.86,73.00,9.00,0,휴식 (Relax)
5.50,23.38,-2.31,21.31,8.25,44.01,7.41,52.16,28.84,33.60,43.19,10.10,24.00,49.81,11.16,131.41,158.64,19.14,65.05,46.35,66.00,6.15,20.05,12.16,46.57,18.40,35.04,27.56,33.00,46.31,23.37,60.39,99.00,46.04,50.99,47.47,77.00,9.05,5.06,15.02,31.62,18.66,10.51,9.80,28.00,8.35,6.81,144.00,6.00,20.53,17.88,341.00,8.00,6.63,5.39,130.00,8.00,14.27,10.48,242.00,7.00,4.22,3.47,74.00,9.00,0,휴식 (Relax)
-9.50,22.69,-11.69,-0.69,1.75,34.28,14.31,36.27,43.08,28.02,52.34,23.74,40.00,59.84,1.89,141.90,152.82,26.53,64.11,46.90,77.00,12.45,24.82,15.04,50.09,10.90,37.60,28.00,43.00,46.31,23.37,60.39,99.00,46.04,50.99,47.47,77.00,14.57,6.45,22.62,25.46,11.07,11.24,12.71,20.00,8.59,6.88,152.00,7.00,21.11,18.56,319.00,7.00,7.26,5.86,134.00,7.00,14.27,10.48,264.00,8.00,3.98,3.25,75.00,9.00,0,휴식 (Relax)
-8.00,-30.94,4.31,-31.62,-7.81,40.12,31.41,31.61,56.57,13.22,28.38,16.98,16.00,46.77,23.37,141.43,172.18,46.97,50.99,47.16,99.00,12.45,24.82,15.04,50.09,10.90,37.60,28.00,43.00,39.43,9.76,60.66,104.36,75.61,72.31,80.46,44.00,12.14,9.02,22.76,30.81,7.70,18.02,19.17,13.00,8.00,6.00,128.00,2.00,22.42,19.94,374.00,8.00,7.26,5.86,145.00,8.00,16.44,12.89,275.00,7.00,4.45,3.69,82.00,9.00,0,휴식 (Relax)
7.00,-19.25,14.94,23.38,2.19,28.72,30.19,16.38,68.82,5.63,19.20,30.38,0.00,47.34,32.42,151.86,167.55,47.02,61.55,49.96,88.00,6.87,29.71,20.99,53.00,13.46,43.21,31.61,37.00,39.43,9.76,60.66,104.36,75.61,72.31,80.46,44.00,12.14,9.02,22.76,30.81,7.70,18.02,19.17,13.00,7.94,6.25,136.00,7.00,22.84,20.62,363.00,7.00,7.86,6.33,140.00,7.00,16.44,12.89,297.00,7.00,4.45,3.69,87.00,9.00,0,휴식 (Relax)
6.50,24.06,-7.06,-9.62,-2.81,22.38,37.08,11.79,73.76,11.79,17.00,22.38,8.00,42.52,31.17,144.97,177.71,57.69,71.26,58.07,77.00,6.87,29.71,20.99,53.00,13.46,43.21,31.61,37.00,39.43,9.76,60.66,104.36,75.61,72.31,80.46,44.00,12.14,9.02,22.76,30.81,7.70,18.02,19.17,13.00,8.11,6.69,136.00,7.00,23.41,21.31,385.00,7.00,7.86,6.33,157.00,8.00,16.44,12.89,319.00,8.00,4.45,3.69,92.00,10.00,0,휴식 (Relax)
6.00,-8.94,-2.06,0.00,1.88,15.18,44.77,18.48,67.88,8.03,23.58,29.99,0.00,42.52,31.17,144.97,177.71,57.69,71.26,58.07,77.00,6.87,29.71,20.99,53.00,13.46,43.21,31.61,37.00,18.39,30.36,76.39,83.77,53.64,73.28,91.51,22.00,8.07,10.29,25.79,28.18,8.03,15.82,22.75,8.00,8.25,7.00,128.00,7.00,23.41,21.31,418.00,8.00,7.86,6.33,156.00,7.00,15.56,11.00,297.00,4.00,4.41,3.61,92.00,10.00,0,휴식 (Relax)
-25.00,-49.25,8.62,-19.94,-5.62,31.08,39.19,12.53,80.00,23.43,39.19,43.73,16.00,83.41,12.04,102.55,218.22,88.52,98.00,16.04,120.00,8.97,28.99,16.78,57.31,15.53,45.60,26.93,42.00,51.38,18.60,50.25,101.41,52.97,61.39,104.43,11.00,15.76,3.44,18.44,35.47,6.08,9.39,27.40,0.00,10.15,8.00,144.00,7.00,26.54,24.00,428.00,7.00,8.11,6.72,161.00,7.00,16.14,12.46,308.00,9.00,4.62,3.88,97.00,10.00,0,휴식 (Relax)
-0.50,-14.50,3.25,-8.25,2.19,38.77,44.29,20.42,75.47,20.42,35.18,38.77,8.00,126.99,54.20,103.38,209.16,57.65,54.20,56.34,76.00,14.57,24.83,19.17,60.46,19.55,39.80,31.46,36.00,61.74,29.16,55.87,93.34,42.04,70.41,103.24,0.00,12.84,6.40,18.41,36.67,4.47,6.40,28.57,3.00,9.99,7.56,160.00,6.00,25.89,23.06,427.00,6.00,8.13,6.84,166.00,7.00,16.27,13.06,319.00,9.00,4.65,3.96,102.00,10.00,0,휴식 (Relax)
7.00,48.06,-12.12,13.06,2.19,32.72,36.30,17.83,82.37,27.39,38.71,38.02,0.00,83.23,48.30,49.84,263.92,100.80,48.30,106.39,21.00,4.76,34.79,9.46,68.96,28.85,31.46,37.52,26.00,53.82,20.71,45.23,101.41,37.84,81.17,107.39,11.00,12.84,6.40,18.41,36.67,4.47,6.40,28.57,3.00,10.15,8.00,152.00,7.00,28.70,26.06,471.00,7.00,8.68,7.39,177.00,8.00,16.60,13.58,308.00,9.00,4.65,3.96,94.00,9.00,0,휴식 (Relax)
5.50,22.62,-2.44,20.62,4.50,32.43,25.08,40.47,73.76,18.90,16.34,36.13,24.00,82.67,102.05,43.18,265.06,68.78,17.38,73.22,76.00,9.11,31.18,10.92,66.64,29.69,31.27,39.60,21.00,62.72,60.01,67.39,77.78,33.90,68.02,76.57,44.00,11.83,13.33,12.39,33.38,9.77,12.10,27.04,14.00,9.26,7.19,136.00,7.00,28.32,25.45,482.00,7.00,8.51,7.12,171.00,7.00,15.50,12.55,275.00,6.00,4.56,3.75,94.00,9.00,0,휴식 (Relax)
-10.00,-0.75,-1.75,-21.31,-1.62,27.55,20.91,36.47,81.58,26.80,8.66,35.91,32.00,98.59,120.42,65.04,243.25,54.15,31.10,76.03,54.00,7.58,32.72,19.65,56.94,21.94,40.07,42.09,10.00,38.61,33.11,40.25,110.55,38.30,96.49,60.41,77.00,13.30,14.02,14.05,31.40,8.43,10.17,27.76,12.00,9.59,7.75,144.00,7.00,27.78,24.00,460.00,7.00,8.23,6.56,166.00,7.00,16.25,13.23,319.00,9.00,4.48,3.59,95.00,9.00,0,휴식 (Relax)
-16.50,-50.00,4.25,-39.88,-8.00,16.36,9.27,55.63,80.40,25.46,28.46,48.88,8.00,33.62,125.12,84.11,264.50,25.07,106.61,100.91,22.00,7.58,32.72,19.65,56.94,21.94,40.07,42.09,10.00,32.46,66.44,80.25,118.47,82.64,48.59,104.14,22.00,4.76,19.89,8.40,31.40,16.02,10.21,35.58,2.00,10.38,8.50,144.00,7.00,30.14,26.50,514.00,7.00,8.23,6.56,166.00,7.00,19.00,15.64,341.00,9.00,4.92,4.12,96.00,9.00,0,휴식 (Relax)
0.50,-4.94,8.56,15.12,-0.44,19.41,16.34,68.84,64.50,9.49,25.08,34.56,24.00,19.54,155.92,115.69,234.83,22.60,88.27,95.37,11.00,3.78,43.33,25.42,47.80,26.13,35.51,47.71,21.00,32.46,66.44,80.25,118.47,82.64,48.59,104.14,22.00,5.62,28.88,16.74,22.56,10.88,2.84,26.79,11.00,9.58,7.69,144.00,6.00,29.41,25.31,535.00,7.00,8.51,7.12,171.00,7.00,19.00,15.64,374.00,9.00,4.47,3.69,89.00,8.00,0,휴식 (Relax)
15.50,16.38,-7.12,3.44,-0.75,22.08,20.42,72.78,68.35,16.00,38.77,18.95,40.00,23.59,146.13,114.64,240.13,33.23,92.57,100.10,22.00,3.41,39.16,20.81,50.99,23.75,38.14,52.07,26.00,34.01,61.72,84.25,122.98,87.41,41.91,93.75,33.00,4.51,25.77,14.23,24.17,15.08,2.81,21.85,16.00,10.38,8.50,160.00,7.00,29.67,26.00,513.00,7.00,8.68,7.39,170.00,7.00,18.94,15.30,374.00,8.00,4.25,3.38,84.00,8.00,0,휴식 (Relax)
7.00,2.62,4.56,13.75,2.06,28.93,28.38,80.78,60.93,10.27,31.41,26.92,32.00,65.10,139.86,155.58,203.21,50.18,52.86,71.59,22.00,14.14,38.90,24.01,43.42,34.75,27.37,41.13,15.00,41.92,66.97,95.24,113.25,76.49,52.67,102.11,22.00,6.84,26.50,16.52,21.47,12.94,3.45,24.43,13.00,10.54,8.88,160.00,6.00,27.95,23.58,458.00,6.00,7.87,6.62,154.00,7.00,19.25,15.81,385.00,8.00,4.28,3.45,84.00,8.00,0,휴식 (Relax)
-15.50,-26.94,3.56,-17.88,-7.31,5.31,18.49,74.18,73.76,31.12,32.65,49.60,8.00,15.44,107.62,126.68,239.84,102.32,10.20,45.53,77.00,4.65,28.14,8.42,56.82,43.36,15.95,26.06,1.00,21.64,45.72,89.96,125.42,73.89,71.90,114.38,0.00,3.35,18.26,9.40,27.59,19.55,13.44,31.66,3.00,11.12,9.62,184.00,7.00,28.09,23.94,491.00,7.00,7.36,6.19,144.00,7.00,19.78,17.02,396.00,9.00,4.65,3.81,88.00,9.00,0,휴식 (Relax)
8.50,-2.88,7.88,15.81,-1.62,5.31,18.49,74.18,73.76,31.12,32.65,49.60,8.00,33.26,77.51,152.12,218.60,102.08,24.43,65.78,44.00,15.02,17.66,13.79,52.50,49.11,16.50,34.48,10.00,10.95,36.25,99.66,116.93,63.73,68.82,111.83,11.00,13.78,7.28,18.57,21.54,11.61,9.33,27.76,14.00,11.12,9.62,192.00,7.00,27.15,22.23,513.00,7.00,7.61,6.48,139.00,7.00,19.04,16.41,407.00,10.00,4.09,3.47,87.00,9.00,0,휴식 (Relax)
22.50,30.12,-8.44,4.81,0.56,37.01,13.86,52.68,97.65,54.51,13.86,42.93,40.00,33.26,77.51,152.12,218.60,102.08,24.43,65.78,44.00,19.93,13.18,18.29,47.76,44.29,18.98,31.97,5.00,10.95,36.25,99.66,116.93,63.73,68.82,111.83,11.00,16.42,5.87,20.80,18.79,10.05,7.18,27.29,11.00,12.40,10.31,208.00,7.00,27.15,22.23,491.00,7.00,7.15,6.13,139.00,7.00,19.04,16.41,385.00,9.00,4.00,3.33,79.00,8.00,0,휴식 (Relax)
-2.00,-4.25,-3.06,2.75,2.94,44.37,20.91,57.87,93.30,48.43,8.66,39.41,32.00,14.10,90.17,157.28,206.17,90.86,35.90,43.92,66.00,15.15,15.76,19.21,46.10,44.05,24.93,32.15,1.00,43.14,32.23,114.48,94.63,60.58,37.16,97.14,22.00,12.29,8.77,25.52,17.12,0.32,3.01,24.19,1.00,12.17,9.75,216.00,7.00,26.40,21.03,513.00,8.00,7.16,6.19,133.00,7.00,17.61,14.44,330.00,8.00,3.72,2.95,72.00,8.00,0,휴식 (Relax)
-16.50,-4.94,3.62,4.12,0.12,31.61,25.08,36.49,114.54,61.27,16.34,28.76,8.00,14.53,90.09,168.24,196.92,83.80,24.93,53.69,55.00,14.65,17.72,30.19,35.44,34.00,17.72,28.39,10.00,26.11,45.45,93.05,113.25,43.66,18.83,84.53,44.00,11.71,8.80,22.66,20.10,3.28,5.15,22.86,2.00,12.80,10.50,232.00,7.00,26.14,20.43,469.00,7.00,6.26,5.50,117.00,7.00,16.44,13.41,297.00,7.00,3.64,2.80,70.00,6.00,0,휴식 (Relax)
-7.50,-13.19,-2.69,-17.19,-1.88,37.25,41.04,42.81,108.81,46.55,15.36,39.06,24.00,34.78,123.89,153.23,176.41,42.69,33.66,89.65,11.00,11.92,19.72,28.39,34.37,30.34,19.72,26.06,15.00,25.61,56.43,92.19,108.34,54.17,21.12,93.40,33.00,11.71,8.80,22.66,20.10,3.28,5.15,22.86,2.00,12.80,10.62,240.00,7.00,25.34,18.98,447.00,6.00,6.01,5.19,118.00,8.00,16.94,14.27,308.00,7.00,3.64,2.80,67.00,5.00,0,휴식 (Relax)
16.00,18.44,2.94,25.44,3.12,31.01,35.47,34.99,116.48,47.80,23.11,46.74,32.00,22.46,102.50,135.76,197.03,50.41,55.43,105.52,11.00,8.67,25.58,33.28,28.44,28.48,14.00,30.63,9.00,23.21,44.89,72.56,128.75,60.93,25.43,115.03,11.00,11.71,8.80,22.66,20.10,3.28,5.15,22.86,2.00,13.27,11.00,232.00,4.00,25.78,20.26,437.00,7.00,6.02,5.18,113.00,8.00,18.12,15.30,330.00,7.00,3.64,2.80,64.00,5.00,0,휴식 (Relax)
6.00,4.06,3.25,-8.25,-0.19,11.40,49.94,43.59,112.00,16.88,17.94,15.65,0.00,61.83,88.66,91.21,186.32,10.07,47.55,93.29,43.00,12.48,21.60,29.33,28.00,23.57,9.66,35.50,4.00,25.43,50.49,64.11,125.42,68.44,28.96,104.34,22.00,16.53,7.24,19.15,21.19,2.21,1.24,17.87,7.00,11.83,10.00,216.00,7.00,22.83,17.81,416.00,7.00,5.72,4.91,108.00,8.00,17.61,14.44,352.00,8.00,3.41,2.48,59.00,7.00,0,휴식 (Relax)
-2.00,13.00,3.25,12.38,2.81,11.40,49.94,43.59,112.00,16.88,17.94,15.65,0.00,94.83,114.91,107.35,153.39,22.96,20.40,84.65,10.00,12.48,21.60,29.33,28.00,23.57,9.66,35.50,4.00,34.11,72.31,74.66,104.36,49.18,9.76,122.65,0.00,16.53,7.24,19.15,21.19,2.21,1.24,17.87,7.00,11.83,10.00,216.00,7.00,22.61,17.38,361.00,6.00,5.72,4.91,92.00,7.00,17.77,14.27,352.00,8.00,3.41,2.48,62.00,8.00,0,휴식 (Relax)
-9.00,-15.88,-3.38,-18.56,-1.88,23.81,40.25,44.44,113.14,18.97,13.11,26.11,16.00,43.22,52.73,46.69,162.59,78.21,46.12,80.18,56.00,3.50,16.79,19.37,29.73,20.02,8.84,27.64,14.00,38.83,50.99,43.36,99.00,64.69,23.37,144.86,33.00,12.57,2.24,14.18,23.32,5.97,6.24,21.66,2.00,11.96,10.12,224.00,7.00,19.67,15.75,372.00,7.00,4.75,4.20,88.00,8.00,18.12,15.30,374.00,9.00,3.37,2.42,64.00,5.00,0,휴식 (Relax)
-0.50,-2.81,2.25,4.81,-1.38,31.81,43.19,52.36,105.22,24.41,7.41,22.69,8.00,51.31,54.14,63.13,132.00,81.13,35.37,88.03,23.00,6.07,12.00,17.29,24.17,25.87,12.00,30.51,8.00,58.45,61.39,49.26,77.00,44.55,18.60,137.08,11.00,11.94,6.61,14.38,16.97,5.83,5.69,18.78,10.00,11.82,9.62,216.00,6.00,18.29,14.04,361.00,7.00,4.71,4.06,94.00,9.00,16.94,14.27,352.00,9.00,3.00,2.28,58.00,5.00,0,휴식 (Relax)
14.00,8.19,1.88,3.44,0.62,12.72,21.78,45.33,111.43,47.01,17.13,34.73,16.00,51.31,54.14,63.13,132.00,81.13,35.37,88.03,23.00,12.01,6.00,22.52,22.36,23.08,6.00,29.93,14.00,36.46,39.66,27.47,80.08,51.86,39.66,141.11,11.00,11.94,6.61,14.38,16.97,5.83,5.69,18.78,10.00,12.17,10.25,224.00,7.00,18.29,14.04,318.00,7.00,4.64,3.83,88.00,8.00,16.37,12.98,330.00,9.00,3.00,2.28,53.00,4.00,0,휴식 (Relax)
-3.00,15.12,-3.75,21.31,5.81,19.71,6.12,60.17,96.66,47.35,14.78,20.13,0.00,18.13,23.56,89.83,77.78,76.38,29.95,35.42,88.00,6.51,11.09,18.53,16.49,27.73,4.59,32.71,20.00,35.95,39.66,66.06,24.60,16.79,39.66,113.74,55.00,6.59,13.09,14.27,12.04,13.96,9.30,15.55,3.00,11.27,9.38,224.00,8.00,14.49,12.38,286.00,7.00,4.71,4.06,89.00,9.00,13.73,10.48,297.00,10.00,2.92,2.13,52.00,9.00,0,휴식 (Relax)
-3.00,24.06,-12.44,0.00,2.62,19.71,6.12,60.17,96.66,47.35,14.78,20.13,0.00,45.32,56.43,120.92,59.24,43.42,21.12,64.70,55.00,18.05,27.24,34.65,23.35,15.03,16.85,19.69,1.00,24.96,28.96,58.58,34.79,26.27,50.49,108.22,66.00,7.32,16.00,17.26,9.06,11.94,6.63,16.55,0.00,11.27,9.38,208.00,7.00,15.66,13.32,275.00,6.00,5.38,4.63,83.00,8.00,13.47,9.62,308.00,6.00,3.00,2.34,55.00,9.00,0,휴식 (Relax)
-17.00,-28.19,-2.75,-20.62,-2.25,12.48,30.19,79.63,68.82,39.62,19.20,51.83,32.00,32.26,37.60,124.48,24.60,46.32,64.44,108.67,11.00,13.09,25.71,31.03,20.25,19.46,20.37,16.96,6.00,8.54,26.39,71.70,34.79,34.63,41.51,125.90,44.00,7.48,15.03,16.72,9.49,13.06,6.49,18.06,2.00,11.62,9.25,216.00,7.00,16.94,14.44,319.00,7.00,5.08,4.28,82.00,7.00,14.49,11.52,319.00,9.00,3.05,2.44,57.00,9.00,0,휴식 (Relax)
7.00,4.81,13.56,22.69,-0.06,12.48,30.19,79.63,68.82,39.62,19.20,51.83,32.00,32.26,37.60,124.48,24.60,46.32,64.44,108.67,11.00,6.53,32.94,36.92,30.08,13.75,22.29,26.25,5.00,12.39,17.44,61.61,45.35,45.21,48.56,136.71,33.00,9.51,16.27,19.25,6.71,10.20,4.62,15.20,1.00,11.62,9.25,216.00,7.00,16.94,14.44,319.00,7.00,6.11,4.88,99.00,8.00,15.30,11.95,330.00,9.00,2.97,2.21,49.00,8.00,0,휴식 (Relax)
13.00,23.38,-3.06,-0.69,-0.50,23.32,47.93,86.99,46.65,32.66,32.10,39.67,0.00,29.62,17.55,107.92,49.19,63.85,80.42,81.44,66.00,7.25,26.96,31.25,28.44,18.95,27.99,32.25,11.00,29.50,4.56,66.43,55.00,47.20,26.56,115.33,55.00,3.56,9.72,14.34,11.66,12.09,3.09,8.22,8.00,11.27,9.38,200.00,6.00,16.44,13.92,319.00,7.00,6.13,4.94,111.00,9.00,14.27,10.57,319.00,9.00,2.35,1.94,44.00,8.00,0,휴식 (Relax)
5.00,11.00,-2.38,10.31,5.00,23.32,47.93,86.99,46.65,32.66,32.10,39.67,0.00,46.69,37.33,127.99,44.00,44.30,58.71,81.12,44.00,14.12,21.53,32.81,39.32,13.15,19.09,22.26,0.00,29.50,4.56,66.43,55.00,47.20,26.56,115.33,55.00,5.33,3.25,19.80,10.20,4.44,7.84,15.74,0.00,11.27,9.38,192.00,6.00,16.50,13.75,297.00,4.00,5.81,4.55,95.00,8.00,14.27,10.57,319.00,9.00,2.60,2.25,48.00,9.00,0,휴식 (Relax)
-16.50,-29.56,-7.38,-41.94,-9.44,21.65,39.05,81.59,43.08,36.58,34.10,31.76,40.00,45.25,49.99,97.58,99.00,76.81,33.62,84.94,11.00,14.12,21.53,32.81,39.32,13.15,19.09,22.26,0.00,42.50,44.24,63.87,88.68,48.24,51.39,142.63,11.00,6.29,8.32,12.79,19.10,10.44,16.52,23.57,9.00,10.76,8.62,192.00,6.00,17.27,14.87,308.00,6.00,5.81,4.55,95.00,8.00,17.91,13.84,374.00,9.00,3.55,2.67,60.00,9.00,0,휴식 (Relax)
-15.50,-58.19,13.56,-8.25,-0.25,37.60,53.55,97.04,28.84,21.82,18.24,35.18,24.00,95.44,103.94,141.75,112.77,43.10,32.16,100.21,43.00,19.17,7.37,29.25,56.22,9.09,13.99,31.27,17.00,53.10,53.23,74.82,83.77,37.33,49.91,138.67,22.00,9.23,9.92,14.43,19.65,8.48,15.02,21.60,6.00,11.48,9.62,176.00,6.00,22.81,18.66,340.00,6.00,6.75,5.31,111.00,8.00,18.03,14.44,407.00,9.00,3.49,2.47,66.00,8.00,0,휴식 (Relax)
7.00,16.44,-3.06,2.75,-2.12,16.88,33.05,85.07,46.65,34.43,13.69,55.40,0.00,73.71,90.31,125.49,132.50,62.18,41.79,118.82,65.00,13.85,13.23,23.64,56.01,14.92,12.12,34.16,23.00,53.10,53.23,74.82,83.77,37.33,49.91,138.67,22.00,11.19,9.94,16.37,17.72,7.55,14.46,22.22,8.00,10.91,9.12,192.00,7.00,23.17,19.17,405.00,7.00,6.77,5.32,122.00,8.00,18.03,14.44,396.00,9.00,3.53,2.55,66.00,8.00,0,휴식 (Relax)
